lebwohl_lasher.py: Size: 50, Steps: 500, T*: 0.500: Order: 0.525, Time: 33.687183 s
         4000197 function calls (3976313 primitive calls) in 36.599 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      658    0.000    0.000    0.001    0.000 transforms.py:195(<lambda>)
      338    0.000    0.000    0.000    0.000 text.py:1275(set_text)
   166/90    0.000    0.000    0.001    0.000 _base.py:928(get_xaxis_transform)
       36    0.000    0.000    0.000    0.000 weakref.py:68(__call__)
      509    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       12    0.000    0.000    0.003    0.000 axis.py:2821(get_tick_space)
      152    0.000    0.000    0.000    0.000 spines.py:559(__getattr__)
     1694    0.000    0.000    0.000    0.000 unicode.py:63(<genexpr>)
      166    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
       12    0.000    0.000    0.001    0.000 ticker.py:783(_set_order_of_magnitude)
        4    0.000    0.000    0.003    0.001 axis.py:612(__init__)
       56    0.000    0.000    0.002    0.000 text.py:342(update_from)
       74    0.000    0.000    0.001    0.000 patches.py:792(_convert_units)
       18    0.000    0.000    0.001    0.000 _base.py:1038(get_yaxis_text1_transform)
       96    0.000    0.000    0.001    0.000 text.py:1292(_preprocess_math)
        2    0.000    0.000    0.023    0.011 _backend_tk.py:622(__init__)
     59/7    0.000    0.000    0.008    0.001 core.py:3880(leave_whitespace)
      118    0.000    0.000    0.001    0.000 font_manager.py:798(set_style)
        6    0.000    0.000    0.005    0.001 patches.py:2335(pprint_styles)
      111    0.000    0.000    0.003    0.000 <frozen abc>:105(__new__)
      104    0.000    0.000    0.001    0.000 pathlib.py:1157(__init__)
       50    0.000    0.000    0.004    0.000 backend_bases.py:1187(_process)
      596    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
       89    0.000    0.000    0.000    0.000 font_manager.py:1233(score_stretch)
        1    0.000    0.000    0.003    0.003 axes3d.py:41(Axes3D)
  290/154    0.000    0.000    0.000    0.000 transforms.py:2400(<lambda>)
      813    0.000    0.000    0.000    0.000 __init__.py:1000(<lambda>)
       34    0.000    0.000    0.001    0.000 fromnumeric.py:2250(clip)
       18    0.000    0.000    0.003    0.000 axis.py:395(_apply_tickdir)
      121    0.000    0.000    0.002    0.000 pathlib.py:437(__str__)
      311    0.000    0.000    0.000    0.000 function_base.py:473(_needs_add_docstring)
        2    0.000    0.000    0.002    0.001 _base.py:2916(autoscale_view)
       18    0.000    0.000    0.002    0.000 ImageFile.py:113(__init__)
        1    0.000    0.000    0.000    0.000 BmpImagePlugin.py:1(<module>)
       18    0.000    0.000    0.001    0.000 _base.py:956(get_xaxis_text1_transform)
       29    0.000    0.000    0.001    0.000 __init__.py:1377(getLogger)
       98    0.000    0.000    0.000    0.000 {method 'deletecommand' of '_tkinter.tkapp' objects}
       35    0.000    0.000    0.001    0.000 enum.py:500(__prepare__)
       43    0.000    0.000    0.000    0.000 numeric.py:144(ones)
       38    0.000    0.000    0.002    0.000 font_manager.py:1363(_find_fonts_by_props)
      238    0.000    0.000    0.001    0.000 artist.py:1055(set_visible)
        1    0.000    0.000    0.029    0.029 Image.py:1(<module>)
      748    0.000    0.000    0.000    0.000 ast.py:257(iter_fields)
      200    0.000    0.000    0.000    0.000 _parser.py:86(opengroup)
       36    0.000    0.000    0.002    0.000 backend_bases.py:2951(mouse_move)
        1    0.000    0.000    0.011    0.011 fromnumeric.py:1(<module>)
        1    0.000    0.000    0.001    0.001 decoder.py:343(raw_decode)
      195    0.000    0.000    0.001    0.000 __init__.py:1339(is_interactive)
      482    0.000    0.000    0.000    0.000 enum.py:246(__init__)
        1    0.000    0.000    0.014    0.014 common.py:8(pyparsing_common)
      166    0.000    0.000    0.000    0.000 {built-in method math.cos}
      386    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:982(find_spec)
     2204    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       46    0.000    0.000    0.000    0.000 colors.py:1193(__init__)
       86    0.000    0.000    0.001    0.000 artist.py:1124(set_zorder)
      810    0.000    0.000    0.000    0.000 transforms.py:1926(get_matrix)
       84    0.000    0.000    0.000    0.000 transforms.py:134(__setstate__)
       32    0.000    0.000    0.000    0.000 {method 'convert2' of 'ImagingCore' objects}
       22    0.000    0.000    0.005    0.000 typing.py:2739(_make_nmtuple)
      690    0.000    0.000    0.000    0.000 _mathtext_data.py:1724(<genexpr>)
       18    0.000    0.000    0.011    0.001 Image.py:3409(open)
      104    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        2    0.000    0.000    0.082    0.041 _backend_tk.py:166(__init__)
      393    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
     1370    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.001    0.001 TiffTags.py:439(_populate)
       96    0.000    0.000    0.001    0.000 ticker.py:550(_format_maybe_minus_and_locale)
      6/1    0.000    0.000    0.035    0.035 pyplot.py:373(switch_backend)
        1    0.000    0.000    0.006    0.006 cm.py:32(_gen_cmap_registry)
      552    0.000    0.000    0.000    0.000 typing.py:1546(__eq__)
       89    0.000    0.000    0.000    0.000 font_manager.py:1175(score_family)
       87    0.000    0.000    0.000    0.000 _parser.py:449(_uniq)
       69    0.000    0.000    0.001    0.000 inspect.py:2097(_signature_bound_method)
      818    0.000    0.000    0.000    0.000 _parser.py:83(groups)
      209    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
       84    0.000    0.000    0.005    0.000 copy.py:225(_deepcopy_method)
      108    0.000    0.000    0.000    0.000 lines.py:1071(set_drawstyle)
       12    0.000    0.000    0.001    0.000 ticker.py:744(_compute_offset)
        1    0.000    0.000    0.000    0.000 Image.py:197(Quantize)
      6/0    0.000    0.000    0.000          axis.py:1339(_get_ticklabel_bboxes)
      182    0.000    0.000    0.000    0.000 text.py:1010(set_horizontalalignment)
       24    0.000    0.000    0.001    0.000 axis.py:1605(_get_tick_label_size)
      482    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       24    0.000    0.000    0.012    0.001 ticker.py:2230(tick_values)
     78/4    0.000    0.000    0.002    0.000 core.py:973(_parseCache)
       94    0.000    0.000    0.001    0.000 text.py:1040(set_linespacing)
      243    0.000    0.000    0.000    0.000 inspect.py:2816(__str__)
    72/12    0.000    0.000    0.006    0.000 core.py:4123(parseImpl)
       49    0.000    0.000    0.001    0.000 getlimits.py:490(__new__)
     1890    0.000    0.000    0.000    0.000 __init__.py:884(<lambda>)
      162    0.000    0.000    0.000    0.000 core.py:2436(__new__)
      118    0.000    0.000    0.000    0.000 font_manager.py:850(set_stretch)
       40    0.000    0.000    0.003    0.000 getlimits.py:111(_float_to_str)
      630    0.000    0.000    0.000    0.000 typing.py:1233(__eq__)
    45/12    0.000    0.000    0.004    0.000 typing.py:1248(__getitem__)
      394    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      523    0.000    0.000    0.000    0.000 _ufunc_config.py:431(__init__)
      364    0.000    0.000    0.002    0.000 typing.py:709(<genexpr>)
        1    0.000    0.000    0.000    0.000 helpers.py:153(one_of)
       40    0.000    0.000    0.001    0.000 cbook.py:293(connect)
       26    0.000    0.000    0.012    0.000 __init__.py:2636(__init__)
       44    0.000    0.000    0.000    0.000 _backend_tk.py:383(_mpl_modifiers)
       36    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.001    0.000 figure.py:3108(set_size_inches)
       34    0.000    0.000    0.002    0.000 __init__.py:4080(__init__)
      182    0.000    0.000    0.000    0.000 artist.py:448(get_transform)
    154/1    0.000    0.000    0.001    0.001 _mathtext_data.py:1722(_normalize_stix_fontcodes)
       72    0.000    0.000    0.000    0.000 text.py:246(_get_multialignment)
       14    0.000    0.000    0.031    0.002 _docstring.py:73(__missing__)
       37    0.000    0.000    0.001    0.000 cbook.py:597(_get_data_path)
      133    0.000    0.000    0.004    0.000 font_manager.py:677(_from_any)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
       32    0.000    0.000    0.012    0.000 ImageTk.py:92(__init__)
      501    0.000    0.000    0.000    0.000 numeric.py:59(_zeros_like_dispatcher)
      252    0.000    0.000    0.000    0.000 font_manager.py:1349(<genexpr>)
        4    0.000    0.000    0.008    0.002 spines.py:142(get_window_extent)
      261    0.000    0.000    0.000    0.000 _shape_base_impl.py:629(_column_stack_dispatcher)
      262    0.000    0.000    0.003    0.000 transforms.py:1782(transform)
       10    0.000    0.000    0.002    0.000 transforms.py:641(union)
      108    0.000    0.000    0.001    0.000 lines.py:1059(set_color)
       86    0.000    0.000    0.005    0.000 artist.py:1215(update)
      501    0.000    0.000    0.000    0.000 fromnumeric.py:2344(_sum_dispatcher)
       35    0.000    0.000    0.000    0.000 enum.py:1022(_find_new_)
      189    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
      144    0.000    0.000    0.000    0.000 _compiler.py:216(_compile_charset)
        2    0.000    0.000    0.022    0.011 _base.py:1277(__clear)
       84    0.000    0.000    0.006    0.000 path.py:279(__deepcopy__)
      716    0.000    0.000    0.000    0.000 artist.py:1140(sticky_edges)
      628    0.000    0.000    0.000    0.000 transforms.py:1039(get_points)
        1    0.000    0.000    0.052    0.052 colors.py:1(<module>)
      221    0.000    0.000    0.000    0.000 {method 'wrap' of 'numpy._core._multiarray_umath._array_converter' objects}
     26/4    0.000    0.000    0.003    0.001 __init__.py:2653(destroy)
      710    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
       72    0.000    0.000    0.001    0.000 PngImagePlugin.py:195(call)
       96    0.000    0.000    0.001    0.000 ticker.py:608(__call__)
        1    0.000    0.000    0.001    0.001 __init__.py:842(copy)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1453(_path_hooks)
      108    0.000    0.000    0.001    0.000 lines.py:738(set_transform)
       33    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1641(_fill_cache)
      140    0.000    0.000    0.000    0.000 __init__.py:102(_cnfmerge)
        2    0.000    0.000    0.213    0.107 _backend_tk.py:500(create_with_canvas)
       64    0.000    0.000    0.002    0.000 core.py:1442(__add__)
        2    0.000    0.000    0.001    0.000 quiver.py:616(_dots_per_unit)
       98    0.000    0.000    0.000    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
      280    0.000    0.000    0.001    0.000 artist.py:268(convert_xunits)
      373    0.000    0.000    0.000    0.000 cbook.py:1850(_str_equal)
        7    0.000    0.000    0.003    0.000 core.py:2823(__init__)
      584    0.000    0.000    0.000    0.000 inspect.py:295(isclass)
      509    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
       38    0.000    0.000    0.000    0.000 backend_agg.py:41(get_hinting_flag)
      122    0.000    0.000    0.000    0.000 lines.py:33(_get_dash_pattern)
       48    0.000    0.000    0.000    0.000 patches.py:788(get_path)
       19    0.000    0.000    0.001    0.000 core.py:258(_trim_arity)
      171    0.000    0.000    0.002    0.000 font_manager.py:711(__eq__)
      137    0.000    0.000    0.000    0.000 colors.py:1011(__init__)
        8    0.000    0.000    0.002    0.000 axis.py:1206(_set_lim)
      793    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       11    0.000    0.000    0.000    0.000 version.py:188(__init__)
      394    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        1    0.000    0.000    0.003    0.003 _add_newdocs.py:1(<module>)
      418    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
       90    0.000    0.000    0.000    0.000 PngImagePlugin.py:161(read)
   110/98    0.000    0.000    0.005    0.000 _base.py:865(viewLim)
       32    0.000    0.000    0.000    0.000 core.py:3013(_update_from)
       23    0.000    0.000    0.000    0.000 __init__.py:214(__getattr__)
      490    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
       48    0.000    0.000    0.003    0.000 artist.py:1243(_cm_set)
      118    0.000    0.000    0.000    0.000 font_manager.py:811(set_variant)
      124    0.000    0.000    0.001    0.000 fromnumeric.py:3080(max)
     30/4    0.000    0.000    0.001    0.000 core.py:3920(streamline)
      658    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
       18    0.000    0.000    0.002    0.000 Image.py:3482(_open_core)
       98    0.000    0.000    0.003    0.000 transforms.py:2408(transform_affine)
       70    0.000    0.000    0.000    0.000 Image.py:587(_new)
       54    0.000    0.000    0.001    0.000 transforms.py:785(unit)
        1    0.000    0.000    0.006    0.006 _mathtext.py:1(<module>)
        1    0.000    0.000    0.021    0.021 multiarray.py:1(<module>)
        1    0.000    0.000    0.036    0.036 _linalg.py:1(<module>)
        6    0.000    0.000    0.001    0.000 core.py:2386(masked_invalid)
  306/282    0.000    0.000    0.000    0.000 results.py:176(__init__)
       77    0.000    0.000    0.001    0.000 enum.py:954(_get_mixins_)
      108    0.000    0.000    0.001    0.000 lines.py:1227(set_markerfacecolor)
       44    0.000    0.000    0.001    0.000 _base.py:52(__init__)
       48    0.000    0.000    0.000    0.000 figure.py:2802(axes)
       76    0.000    0.000    0.009    0.000 transforms.py:795(from_bounds)
    45/12    0.000    0.000    0.003    0.000 typing.py:1280(_determine_new_args)
        1    0.000    0.000    0.002    0.002 backend_agg.py:1(<module>)
        2    0.000    0.000    0.001    0.000 colors.py:744(_get_rgba_and_mask)
       11    0.000    0.000    0.001    0.000 core.py:2868(__new__)
       58    0.000    0.000    0.003    0.000 core.py:3139(parseImpl)
      356    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
      510    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.006    0.006 _array_like.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _function_base_impl.py:1(<module>)
  208/115    0.000    0.000    0.002    0.000 core.py:1903(default_name)
       86    0.000    0.000    0.001    0.000 __init__.py:245(make_alias)
      308    0.000    0.000    0.000    0.000 artist.py:297(axes)
       40    0.000    0.000    0.000    0.000 weakref.py:46(__new__)
        4    0.000    0.000    0.004    0.001 _base.py:1900(apply_aspect)
      190    0.000    0.000    0.000    0.000 {built-in method math.radians}
      183    0.000    0.000    0.000    0.000 colors.py:691(__init__)
      254    0.000    0.000    0.000    0.000 core.py:3859(<genexpr>)
      228    0.000    0.000    0.000    0.000 text.py:1205(set_x)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:467(chunk_IDAT)
      567    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
      200    0.000    0.000    0.001    0.000 _parser.py:98(closegroup)
      188    0.000    0.000    0.000    0.000 colors.py:814(__copy__)
      222    0.000    0.000    0.000    0.000 patches.py:2346(<genexpr>)
       29    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
       68    0.000    0.000    0.001    0.000 __init__.py:1393(_bind)
        2    0.000    0.000    0.003    0.001 dataclasses.py:921(_process_class)
       35    0.000    0.000    0.000    0.000 enum.py:376(__init__)
        1    0.000    0.000    0.001    0.001 _mathtext_data.py:1(<module>)
       36    0.000    0.000    0.000    0.000 axis.py:189(_set_labelrotation)
       36    0.000    0.000    0.000    0.000 backend_bases.py:1514(_mouse_handler)
      149    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.001    0.001 _scimath_impl.py:1(<module>)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1564(__init__)
       12    0.000    0.000    0.003    0.000 ticker.py:735(set_locs)
      336    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
      273    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      785    0.000    0.000    0.000    0.000 multiarray.py:161(concatenate)
       62    0.000    0.000    0.001    0.000 __init__.py:866(_open_file_or_url)
       83    0.000    0.000    0.000    0.000 numerictypes.py:471(issubdtype)
      108    0.000    0.000    0.000    0.000 {built-in method _tkinter._flatten}
      272    0.000    0.000    0.000    0.000 cbook.py:152(__init__)
        1    0.000    0.000    0.064    0.064 _base.py:1(<module>)
       36    0.000    0.000    0.000    0.000 __init__.py:1510(_getints)
      126    0.000    0.000    0.000    0.000 font_manager.py:824(set_weight)
      303    0.000    0.000    0.000    0.000 __init__.py:259(__iter__)
      548    0.000    0.000    0.000    0.000 multiarray.py:1101(copyto)
       24    0.000    0.000    0.001    0.000 lines.py:717(_transform_path)
       10    0.000    0.000    0.000    0.000 transforms.py:359(size)
        8    0.000    0.000    0.002    0.000 spines.py:35(__init__)
       52    0.000    0.000    0.000    0.000 core.py:928(__init__)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
      166    0.000    0.000    0.000    0.000 {built-in method math.sin}
        1    0.000    0.000    0.038    0.038 defmatrix.py:1(<module>)
       98    0.000    0.000    0.000    0.000 transforms.py:2412(transform_non_affine)
     1362    0.000    0.000    0.000    0.000 inspect.py:3075(parameters)
       26    0.000    0.000    0.000    0.000 __init__.py:2606(_setup)
       12    0.000    0.000    0.000    0.000 functools.py:651(cache)
       32    0.000    0.000    0.003    0.000 ImageTk.py:170(paste)
       36    0.000    0.000    0.000    0.000 transforms.py:1612(transform_path_non_affine)
       48    0.000    0.000    0.000    0.000 {built-in method math.log10}
        1    0.000    0.000    0.002    0.002 heapq.py:1(<module>)
       26    0.000    0.000    0.000    0.000 core.py:3039(__array_finalize__)
        1    0.000    0.000    0.000    0.000 Image.py:533(Image)
       92    0.000    0.000    0.000    0.000 __init__.py:1612(_root)
       48    0.000    0.000    0.000    0.000 text.py:901(get_unitless_position)
        4    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
    38/18    0.000    0.000    0.003    0.000 core.py:4641(parseImpl)
       33    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
      456    0.000    0.000    0.000    0.000 _base.py:855(<genexpr>)
       21    0.000    0.000    0.000    0.000 artist.py:23(_prevent_rasterization)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:750(PngImageFile)
    48/47    0.000    0.000    0.033    0.001 <frozen importlib._bootstrap_external>:1287(create_module)
        4    0.000    0.000    0.000    0.000 collections.py:990(set_sizes)
      209    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
       76    0.000    0.000    0.002    0.000 axis.py:2356(getter)
       74    0.000    0.000    0.000    0.000 transforms.py:239(x0)
      165    0.000    0.000    0.000    0.000 rcsetup.py:151(validate_bool)
      561    0.000    0.000    0.000    0.000 typing.py:760(<genexpr>)
        1    0.000    0.000    0.003    0.003 numerictypes.py:1(<module>)
        4    0.000    0.000    0.004    0.001 _backend_tk.py:303(enter_notify_event)
       31    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
      322    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
        2    0.000    0.000    0.092    0.046 __init__.py:2325(__init__)
       88    0.000    0.000    0.001    0.000 text.py:1108(set_fontsize)
      501    0.000    0.000    0.000    0.000 fromnumeric.py:2606(_all_dispatcher)
      265    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
       35    0.000    0.000    0.000    0.000 core.py:3054(__init__)
       52    0.000    0.000    0.000    0.000 transforms.py:329(intervalx)
        2    0.000    0.000    0.001    0.000 colors.py:2253(__call__)
      144    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      154    0.000    0.000    0.000    0.000 core.py:787(preParse)
       14    0.000    0.000    0.000    0.000 Image.py:3253(fromarray)
      228    0.000    0.000    0.000    0.000 text.py:1216(set_y)
        7    0.000    0.000    0.004    0.001 enum.py:850(_create_)
        1    0.000    0.000    0.006    0.006 legend.py:1(<module>)
       10    0.000    0.000    0.007    0.001 _fontconfig_pattern.py:77(parse_fontconfig_pattern)
       46    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1349(_get_parent_path)
        1    0.000    0.000    0.004    0.004 ExifTags.py:21(Base)
        2    0.000    0.000    0.000    0.000 cbook.py:330(disconnect)
       18    0.000    0.000    0.001    0.000 _base.py:983(get_xaxis_text2_transform)
       24    0.000    0.000    0.001    0.000 transforms.py:2751(__init__)
      520    0.000    0.000    0.000    0.000 typing.py:918(__eq__)
      107    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       26    0.000    0.000    0.001    0.000 transforms.py:1869(inverted)
       12    0.000    0.000    0.004    0.000 patches.py:583(_draw_paths_with_artist_properties)
       26    0.000    0.000    0.001    0.000 __init__.py:2456(pack_configure)
       18    0.000    0.000    0.001    0.000 markers.py:776(_set_tickdown)
       27    0.000    0.000    0.000    0.000 artist.py:44(allow_rasterization)
       96    0.000    0.000    0.000    0.000 text.py:687(_get_wrapped_text)
       18    0.000    0.000    0.004    0.000 axis.py:456(_apply_tickdir)
        1    0.000    0.000    0.008    0.008 mathtext.py:1(<module>)
      655    0.000    0.000    0.000    0.000 font_manager.py:717(get_family)
      147    0.000    0.000    0.000    0.000 TiffTags.py:35(__new__)
       19    0.000    0.000    0.004    0.000 rcsetup.py:677(cycler)
      107    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
      108    0.000    0.000    0.000    0.000 lines.py:1262(set_markersize)
      108    0.000    0.000    0.000    0.000 lines.py:1361(set_dash_joinstyle)
        1    0.000    0.000    0.003    0.003 socket.py:1(<module>)
       16    0.000    0.000    0.001    0.000 axis.py:302(_apply_params)
       36    0.000    0.000    0.000    0.000 axis.py:205(_apply_tickdir)
  278/178    0.000    0.000    0.002    0.000 core.py:1940(name)
      136    0.000    0.000    0.000    0.000 scale.py:115(get_transform)
       62    0.000    0.000    0.001    0.000 backend_bases.py:848(set_clip_path)
       96    0.000    0.000    0.000    0.000 text.py:1361(get_parse_math)
       44    0.000    0.000    0.001    0.000 __init__.py:422(set)
       14    0.000    0.000    0.002    0.000 core.py:113(doc_note)
      617    0.000    0.000    0.000    0.000 font_manager.py:754(get_stretch)
        1    0.000    0.000    0.020    0.020 textpath.py:1(<module>)
       42    0.000    0.000    0.000    0.000 Image.py:1265(copy)
       28    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:1386(diff)
      280    0.000    0.000    0.000    0.000 artist.py:280(convert_yunits)
       60    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
        1    0.000    0.000    0.014    0.014 _backend_tk.py:1(<module>)
       50    0.000    0.000    0.000    0.000 backend_bases.py:1182(__init__)
       69    0.000    0.000    0.001    0.000 typing.py:868(__init__)
       22    0.000    0.000    0.002    0.000 artist.py:784(set_clip_path)
       40    0.000    0.000    0.000    0.000 core.py:2452(__init__)
       48    0.000    0.000    0.000    0.000 transforms.py:299(xmin)
      300    0.000    0.000    0.000    0.000 __init__.py:1351(_val_or_rc)
      328    0.000    0.000    0.000    0.000 typing.py:1581(__eq__)
       19    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
        4    0.000    0.000    0.000    0.000 ticker.py:2093(_validate_steps)
        2    0.000    0.000    0.001    0.000 unicode.py:55(_chars_for_ranges)
    24/12    0.000    0.000    0.000    0.000 units.py:164(get_converter)
       29    0.000    0.000    0.001    0.000 __init__.py:2156(getLogger)
       48    0.000    0.000    0.000    0.000 transforms.py:309(xmax)
        1    0.000    0.000    0.104    0.104 _axes.py:1(<module>)
       10    0.000    0.000    0.000    0.000 typing.py:1699(_get_protocol_attrs)
        1    0.000    0.000    0.002    0.002 _text_helpers.py:1(<module>)
       29    0.000    0.000    0.000    0.000 pathlib.py:1065(_make_child_relpath)
       14    0.000    0.000    0.000    0.000 transforms.py:232(frozen)
       36    0.000    0.000    0.000    0.000 backend_bases.py:2890(_update_cursor)
       28    0.000    0.000    0.004    0.000 __init__.py:1701(_configure)
       82    0.000    0.000    0.000    0.000 _parser.py:312(_class_escape)
       65    0.000    0.000    0.000    0.000 results.py:454(__iadd__)
      166    0.000    0.000    0.001    0.000 _methods.py:47(_amin)
      431    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
      104    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
       12    0.000    0.000    0.000    0.000 spines.py:235(_adjust_location)
        2    0.000    0.000    0.000    0.000 shape_base.py:377(stack)
        2    0.000    0.000    0.003    0.001 quiver.py:630(_set_transform)
        2    0.000    0.000    0.014    0.007 axis.py:2449(_update_label_position)
       39    0.000    0.000    0.008    0.000 typing.py:500(__getitem__)
      679    0.000    0.000    0.000    0.000 font_manager.py:762(get_size)
      382    0.000    0.000    0.000    0.000 enum.py:1274(name)
        1    0.000    0.000    0.000    0.000 _iotools.py:451(StringConverter)
       98    0.000    0.000    0.001    0.000 figure.py:2857(_set_dpi)
      108    0.000    0.000    0.000    0.000 lines.py:1047(set_antialiased)
      389    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
      405    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
       62    0.000    0.000    0.001    0.000 backend_bases.py:604(new_gc)
       30    0.000    0.000    0.001    0.000 pathlib.py:200(_select_from)
        1    0.000    0.000    0.003    0.003 pickle.py:1(<module>)
       94    0.000    0.000    0.000    0.000 text.py:1330(set_usetex)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
       62    0.000    0.000    0.001    0.000 artist.py:935(_set_gc_clip)
        1    0.000    0.000    0.000    0.000 axis.py:557(Axis)
        1    0.000    0.000    0.003    0.003 _cm_multivar.py:1(<module>)
      108    0.000    0.000    0.000    0.000 lines.py:506(set_pickradius)
       28    0.000    0.000    0.000    0.000 transforms.py:347(width)
  115/110    0.000    0.000    0.015    0.000 typing.py:494(__getitem__)
      108    0.000    0.000    0.000    0.000 lines.py:1106(set_gapcolor)
       25    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       57    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
        1    0.000    0.000    0.069    0.069 axes3d.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typing.py:1944(__init_subclass__)
        6    0.000    0.000    0.002    0.000 backend_bases.py:1944(get_width_height)
       35    0.000    0.000    0.000    0.000 enum.py:944(_check_for_existing_members_)
      470    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      108    0.000    0.000    0.000    0.000 lines.py:1425(set_solid_capstyle)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1682(path_hook_for_FileFinder)
       16    0.000    0.000    0.007    0.000 axis.py:957(set_tick_params)
      323    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      209    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
       36    0.000    0.000    0.000    0.000 {method 'splitlist' of '_tkinter.tkapp' objects}
        6    0.000    0.000    0.001    0.000 colors.py:581(_create_lookup_table)
       48    0.000    0.000    0.000    0.000 figure.py:83(as_list)
       96    0.000    0.000    0.000    0.000 ticker.py:246(fix_minus)
       20    0.000    0.000    0.003    0.000 core.py:5172(parseImpl)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
      108    0.000    0.000    0.000    0.000 cbook.py:1861(_str_lower_equal)
       29    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
       40    0.000    0.000    0.000    0.000 cbook.py:133(_weak_or_strong_ref)
       28    0.000    0.000    0.000    0.000 axis.py:711(_get_axis_name)
        1    0.000    0.000    0.001    0.001 calendar.py:1(<module>)
      133    0.000    0.000    0.000    0.000 core.py:1778(set_whitespace_chars)
       54    0.000    0.000    0.000    0.000 PngImagePlugin.py:201(crc)
