lebwohl_lasher_p_numba.py: Size: 150, Steps: 500, T*: 0.500: Order: 0.326, Time: 1.281241 s
         1839736 function calls (1807021 primitive calls) in 2.903 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 pydoc.py:1(<module>)
       55    0.000    0.000    0.002    0.000 pathlib.py:1005(open)
        4    0.000    0.000    0.001    0.000 dataclasses.py:568(_init_fn)
        2    0.000    0.000    0.000    0.000 core.py:3039(__array_finalize__)
       55    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
       90    0.000    0.000    0.000    0.000 copy.py:231(_keep_alive)
       26    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.004    0.004 cgutils.py:1(<module>)
        1    0.000    0.000    0.005    0.005 overloads.py:1(<module>)
       39    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        3    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:184(decorate)
        1    0.000    0.000    0.013    0.013 polar.py:1(<module>)
       55    0.000    0.000    0.000    0.000 __init__.py:314(_from_text)
       55    0.000    0.000    0.000    0.000 __init__.py:101(section_pairs)
        1    0.000    0.000    0.001    0.001 arraydecl.py:1(<module>)
      105    0.000    0.000    0.000    0.000 _docstring.py:132(do_copy)
        3    0.000    0.000    0.001    0.000 cpu.py:225(get_executable)
        1    0.000    0.000    0.028    0.028 auxfuncs.py:1(<module>)
        2    0.000    0.000    0.001    0.000 abc.py:1(<module>)
        1    0.000    0.000    0.014    0.014 parfor_lowering.py:1(<module>)
      156    0.000    0.000    0.000    0.000 core.py:2018(__hash__)
       22    0.000    0.000    0.000    0.000 __init__.py:133(check_shape)
        1    0.000    0.000    0.006    0.006 npyfuncs.py:1(<module>)
        1    0.000    0.000    0.011    0.011 image.py:1(<module>)
       29    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
        1    0.000    0.000    0.066    0.066 dispatcher.py:1(<module>)
        1    0.000    0.000    0.001    0.001 dufunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 static_getitem.py:95(RewriteStringLiteralSetitems)
        1    0.000    0.000    0.000    0.000 cfuncs.py:1(<module>)
       78    0.000    0.000    0.000    0.000 util.py:112(set_)
        1    0.000    0.000    0.001    0.001 typed_passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpreter.py:1342(Interpreter)
       22    0.000    0.000    0.004    0.000 core.py:5062(parseImpl)
        1    0.000    0.000    0.016    0.016 ir_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 figure.py:118(FigureBase)
        1    0.000    0.000    0.001    0.001 _type_check_impl.py:1(<module>)
      173    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       50    0.000    0.000    0.007    0.000 codegen.py:1066(wrapper)
       15    0.000    0.000    0.001    0.000 core.py:4347(__init__)
       44    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.019    0.019 _testutils.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:887(wrapper)
        1    0.000    0.000    0.009    0.009 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:1(<module>)
       32    0.000    0.000    0.000    0.000 weakref.py:164(__setitem__)
        1    0.000    0.000    0.001    0.001 npytypes.py:1(<module>)
       70    0.000    0.000    0.000    0.000 inspect.py:2135(_signature_is_functionlike)
       19    0.000    0.000    0.000    0.000 __init__.py:62(_process_keys)
        3    0.000    0.000    0.000    0.000 rangeobj.py:23(make_range_impl)
        1    0.000    0.000    0.001    0.001 _cm_multivar.py:1(<module>)
       23    0.000    0.000    0.001    0.000 typing.py:1439(copy_with)
       55    0.000    0.000    0.000    0.000 _functools.py:99(wrapper)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       69    0.000    0.000    0.000    0.000 overloads.py:13(_get_args)
       18    0.000    0.000    0.000    0.000 getlimits.py:490(__new__)
        1    0.000    0.000    0.015    0.015 __init__.py:900(entry_points)
        1    0.000    0.000    0.000    0.000 compiler_lock.py:1(<module>)
        1    0.000    0.000    0.012    0.012 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.001    0.001 codegen.py:1181(_init)
       13    0.000    0.000    0.000    0.000 types.py:84(__call__)
       40    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        2    0.000    0.000    0.013    0.007 extending.py:1(<module>)
       11    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
       27    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 containers.py:139(BaseTuple)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
      110    0.000    0.000    0.000    0.000 manager.py:23(register)
       42    0.000    0.000    0.001    0.000 executionengine.py:73(get_global_value_address)
        3    0.000    0.000    0.000    0.000 dispatcher.py:295(add_overload)
      139    0.000    0.000    0.000    0.000 core.py:4060(<genexpr>)
        1    0.000    0.000    0.000    0.000 arraydecl.py:872(CmpOpEqArray)
       16    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
       59    0.000    0.000    0.010    0.000 typing.py:1242(__or__)
       49    0.000    0.000    0.000    0.000 core.py:129(get_object_signature)
      210    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      431    0.000    0.000    0.000    0.000 ffi.py:353(_dispose)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
       11    0.000    0.000    0.000    0.000 version.py:523(_cmpkey)
      184    0.000    0.000    0.000    0.000 colors.py:997(copy)
       77    0.000    0.000    0.000    0.000 __init__.py:196(__init__)
        1    0.000    0.000    0.000    0.000 functions.py:630(ExternalFunction)
       14    0.000    0.000    0.002    0.000 hashlib.py:126(__get_openssl_constructor)
        9    0.000    0.000    0.038    0.004 _base.py:747(__init_subclass__)
       89    0.000    0.000    0.000    0.000 __init__.py:27(decorator)
        1    0.000    0.000    0.001    0.001 _arraysetops_impl.py:1(<module>)
       47    0.000    0.000    0.000    0.000 rcsetup.py:382(validate_fontsize)
      102    0.000    0.000    0.000    0.000 typing.py:1274(<genexpr>)
        1    0.000    0.000    0.018    0.018 cm.py:1(<module>)
       46    0.000    0.000    0.000    0.000 typing.py:2288(get_origin)
        1    0.000    0.000    0.003    0.003 _utils_impl.py:1(<module>)
        5    0.000    0.000    0.005    0.001 _docscrape.py:140(__init__)
        1    0.000    0.000    0.004    0.004 interpreter.py:1(<module>)
       22    0.000    0.000    0.000    0.000 core.py:4166(_generateDefaultName)
       47    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
      110    0.000    0.000    0.000    0.000 __init__.py:120(valid)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
       14    0.000    0.000    0.001    0.000 typeof.py:27(typeof)
       66    0.000    0.000    0.001    0.000 imputils.py:55(decorate)
        1    0.000    0.000    0.000    0.000 message.py:135(Message)
        1    0.000    0.000    0.000    0.000 values.py:1023(ArgumentAttributes)
        2    0.000    0.000    0.002    0.001 codegen.py:1228(_module_pass_manager)
       39    0.000    0.000    0.000    0.000 weakref.py:194(get)
      154    0.000    0.000    0.000    0.000 numerictypes.py:289(issubclass_)
       31    0.000    0.000    0.001    0.000 pathlib.py:1081(glob)
        1    0.000    0.000    0.000    0.000 defchararray.py:1(<module>)
       30    0.000    0.000    0.000    0.000 old_mathimpl.py:123(unary_math_int_impl)
       16    0.000    0.000    0.005    0.000 _functools.py:75(wrapper)
        1    0.000    0.000    0.001    0.001 newpassmanagers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1537(RadioButtons)
       42    0.000    0.000    0.000    0.000 target_extension.py:76(resolve_dispatcher_from_str)
        1    0.000    0.000    0.005    0.005 plistlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:2424(Figure)
       26    0.000    0.000    0.000    0.000 core.py:7044(getdoc)
       16    0.000    0.000    0.000    0.000 typing.py:1819(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:202(Dvi)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1076(ArrayAnalysis)
       62    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
      323    0.000    0.000    0.000    0.000 __init__.py:818(__iter__)
        1    0.000    0.000    0.015    0.015 ffi.py:117(_load_lib)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        1    0.000    0.000    0.000    0.000 function_type.py:150(WrapperAddressProtocol)
        1    0.000    0.000    0.002    0.002 templates.py:1(<module>)
       51    0.000    0.000    0.000    0.000 values.py:564(_get_reference)
       20    0.000    0.000    0.000    0.000 old_builtins.py:143(choose_result_int)
        3    0.000    0.000    0.000    0.000 instructions.py:68(__init__)
       17    0.000    0.000    0.000    0.000 templates.py:1317(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:1401(_missing_)
        1    0.000    0.000    0.005    0.005 ticker.py:1(<module>)
        1    0.000    0.000    0.005    0.005 hashlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:15(GeoAxes)
        4    0.000    0.000    0.008    0.002 codegen.py:1004(_finalize_specific)
       90    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
       78    0.000    0.000    0.000    0.000 core.py:4167(<genexpr>)
       21    0.000    0.000    0.000    0.000 _docscrape.py:188(_strip)
        1    0.000    0.000    0.004    0.004 codegen.py:1(<module>)
      192    0.000    0.000    0.000    0.000 Shadow.py:363(PointerInstance)
        4    0.000    0.000    0.000    0.000 colors.py:2611(_make_norm_from_scale)
       32    0.000    0.000    0.000    0.000 warnings.py:503(__exit__)
       77    0.000    0.000    0.000    0.000 __init__.py:447(_make)
       16    0.000    0.000    0.000    0.000 module.py:189(functions)
        4    0.000    0.000    0.000    0.000 module.py:151(triple)
        8    0.000    0.000    0.000    0.000 values.py:973(descr_prototype)
        1    0.000    0.000    0.000    0.000 dylib.py:23(load_library_permanently)
        4    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
       12    0.000    0.000    0.000    0.000 __init__.py:265(get_aliased_and_aliases)
        1    0.000    0.000    0.000    0.000 base.py:167(BaseContext)
        4    0.000    0.000    0.000    0.000 getlimits.py:311(_get_machar)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
       92    0.000    0.000    0.002    0.000 auxfuncs.py:626(l_not)
        1    0.000    0.000    0.001    0.001 values.py:1(<module>)
        5    0.000    0.000    0.001    0.000 _docscrape.py:366(_parse_summary)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        4    0.000    0.000    0.000    0.000 caching.py:217(__init__)
       14    0.000    0.000    0.000    0.000 deprecation.py:185(finalize)
       18    0.000    0.000    0.000    0.000 builder.py:30(wrap)
        1    0.000    0.000    0.000    0.000 _dia.py:19(_dia_base)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.016    0.016 offsetbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:624(LocaleHTMLCalendar)
       70    0.000    0.000    0.000    0.000 typing.py:1044(<genexpr>)
        6    0.000    0.000    0.000    0.000 __init__.py:695(mtime)
       89    0.000    0.000    0.000    0.000 __init__.py:16(set_module)
      107    0.000    0.000    0.000    0.000 registry.py:9(wraps)
        1    0.000    0.000    0.002    0.002 arpack.py:1(<module>)
        1    0.000    0.000    0.002    0.002 uuid.py:1(<module>)
        3    0.000    0.000    0.067    0.022 caching.py:684(_load_overload)
        1    0.000    0.000    0.000    0.000 __init__.py:346(DeprecatedNonAbstract)
      138    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       62    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       77    0.000    0.000    0.000    0.000 __init__.py:224(_for)
        1    0.000    0.000    0.000    0.000 types.py:153(_TypedPointerType)
     23/6    0.000    0.000    0.001    0.000 core.py:4684(streamline)
       42    0.000    0.000    0.000    0.000 extending.py:577(is_jitted)
       33    0.000    0.000    0.000    0.000 __init__.py:675(__init__)
        2    0.000    0.000    0.004    0.002 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_support.py:334(UFuncLoopSpec)
        1    0.000    0.000    0.000    0.000 __init__.py:49(create_string_buffer)
        1    0.000    0.000    0.009    0.009 _parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.001    0.001 traceback.py:399(_extract_from_extended_frame_gen)
       16    0.000    0.000    0.000    0.000 module.py:176(global_variables)
       50    0.000    0.000    0.000    0.000 npytypes.py:482(key)
       25    0.000    0.000    0.000    0.000 types.py:30(as_pointer)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:138(_define_atomic_cas)
        4    0.000    0.000    0.001    0.000 npytypes.py:444(__init__)
        1    0.000    0.000    0.000    0.000 strings.py:1(<module>)
        1    0.000    0.000    0.005    0.005 backend_tools.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _fontconfig_pattern.py:55(_make_fontconfig_parser)
        2    0.000    0.000    0.000    0.000 executionengine.py:178(_raw_object_cache_notify)
        8    0.000    0.000    0.009    0.001 <frozen genericpath>:16(exists)
        2    0.000    0.000    0.001    0.001 analysis.py:1(<module>)
       22    0.000    0.000    0.000    0.000 templates.py:1218(wrapper)
       12    0.000    0.000    0.000    0.000 values.py:1123(__str__)
      175    0.000    0.000    0.000    0.000 helpers.py:214(<lambda>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:266(_expand_vars)
       19    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.008    0.008 quiver.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npytypes.py:635(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:193(ThreadLocalStack)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        8    0.000    0.000    0.001    0.000 colors.py:2562(make_norm_from_scale)
        8    0.000    0.000    0.001    0.000 typing.py:726(Optional)
       22    0.000    0.000    0.001    0.000 core.py:5305(parseImpl)
       15    0.000    0.000    0.001    0.000 core.py:1594(__or__)
        2    0.000    0.000    0.015    0.008 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 templates.py:1318(<genexpr>)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:1(<module>)
      101    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        8    0.000    0.000    0.000    0.000 <frozen posixpath>:179(dirname)
        1    0.000    0.000    0.119    0.119 _decomp.py:1(<module>)
        1    0.000    0.000    0.009    0.009 tempfile.py:1(<module>)
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _typing.py:1(<module>)
        1    0.000    0.000    0.025    0.025 cpu.py:1(<module>)
        1    0.000    0.000    0.001    0.001 platform.py:1(<module>)
       82    0.000    0.000    0.001    0.000 npyimpl.py:690(_ufunc_db_function)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
       18    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
        1    0.000    0.000    0.002    0.002 old_distributions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 lil.py:1(<module>)
       28    0.000    0.000    0.000    0.000 old_scalars.py:18(parse_integer_bitwidth)
        1    0.000    0.000    0.001    0.001 caching.py:1(<module>)
        1    0.000    0.000    0.001    0.001 instructions.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _version.py:55(__init__)
       12    0.000    0.000    0.000    0.000 event.py:337(install_timer)
      203    0.000    0.000    0.000    0.000 contextlib.py:440(__init__)
        1    0.000    0.000    0.000    0.000 compiler.py:42(Flags)
        5    0.000    0.000    0.000    0.000 _docscrape.py:599(__str__)
       10    0.000    0.000    0.000    0.000 context.py:13(get_global_context)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inspect.py:3098(_hash_basis)
       42    0.000    0.000    0.001    0.000 dispatcher.py:44(__init__)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       46    0.000    0.000    0.000    0.000 castgraph.py:62(__iter__)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 bytecode.py:1(<module>)
       95    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
      161    0.000    0.000    0.000    0.000 core.py:1767(leave_whitespace)
        6    0.000    0.000    0.001    0.000 module.py:233(__repr__)
        4    0.000    0.000    0.067    0.017 registry.py:1(<module>)
       81    0.000    0.000    0.001    0.000 config.py:180(_readenv)
       10    0.000    0.000    0.012    0.001 typeconv.py:103(safe_unsafe)
        7    0.000    0.000    0.002    0.000 templates.py:1059(_init_once)
       29    0.000    0.000    0.000    0.000 <frozen posixpath>:408(normpath)
        3    0.000    0.000    0.032    0.011 caching.py:527(load)
        3    0.000    0.000    0.469    0.156 caching.py:673(load_overload)
       48    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        1    0.000    0.000    0.001    0.001 _cm_bivar.py:1(<module>)
        5    0.000    0.000    0.000    0.000 executionengine.py:196(_raw_object_cache_getbuffer)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
        1    0.000    0.000    0.004    0.004 version.py:161(Version)
     10/4    0.000    0.000    0.001    0.000 core.py:4355(streamline)
        1    0.000    0.000    0.000    0.000 __init__.py:432(_sanity_check)
        1    0.000    0.000    0.026    0.026 callconv.py:1(<module>)
        2    0.000    0.000    0.000    0.000 nrtdynmod.py:111(_define_atomic_inc_dec)
       19    0.000    0.000    0.000    0.000 __init__.py:546(_cycler)
        4    0.000    0.000    0.055    0.014 dispatcher.py:806(enable_caching)
       19    0.000    0.000    0.000    0.000 __init__.py:482(cycler)
      199    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
       11    0.000    0.000    0.000    0.000 weakref.py:289(update)
       97    0.000    0.000    0.000    0.000 core.py:6100(<genexpr>)
        2    0.000    0.000    0.001    0.000 __init__.py:519(_get_config_or_cache_dir)
        3    0.000    0.000    0.005    0.002 patches.py:2293(__init_subclass__)
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
       21    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
        1    0.000    0.000    0.000    0.000 pickle.py:1129(_Unpickler)
        4    0.000    0.000    0.000    0.000 caching.py:394(get_filename_base)
       19    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
        3    0.000    0.000    0.011    0.004 __init__.py:343(__init__)
        3    0.000    0.000    0.091    0.030 decorators.py:1(<module>)
       39    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.004    0.001 __init__.py:678(children)
       39    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        4    0.000    0.000    0.000    0.000 codegen.py:775(_finalize_dynamic_globals)
        4    0.000    0.000    0.000    0.000 caching.py:497(__init__)
       24    0.000    0.000    0.000    0.000 dataclasses.py:864(_set_new_attribute)
       35    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
       47    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
        1    0.000    0.000    0.001    0.001 externals.py:124(_do_install)
       13    0.000    0.000    0.000    0.000 functools.py:651(cache)
       20    0.000    0.000    0.000    0.000 values.py:1104(__init__)
      124    0.000    0.000    0.000    0.000 <frozen os>:766(decode)
        5    0.000    0.000    0.001    0.000 warnings.py:131(filterwarnings)
       39    0.000    0.000    0.000    0.000 environment.py:60(lookup_environment)
        2    0.000    0.000    0.000    0.000 targetconfig.py:92(__init__)
        1    0.000    0.000    0.001    0.001 base64.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
       20    0.000    0.000    0.000    0.000 values.py:1091(_to_list)
        3    0.000    0.000    0.000    0.000 itanium_mangler.py:127(mangle_identifier)
      161    0.000    0.000    0.000    0.000 util.py:241(escape_re_range_char)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:887(backtickrepl)
        4    0.000    0.000    0.007    0.002 caching.py:163(get_source_stamp)
        2    0.000    0.000    0.000    0.000 deprecation.py:314(delete_parameter)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
      102    0.000    0.000    0.000    0.000 exceptions.py:49(__init__)
        5    0.000    0.000    0.000    0.000 tempfile.py:153(__next__)
        1    0.000    0.000    0.000    0.000 polynomial_core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
       50    0.000    0.000    0.000    0.000 _add_newdocs.py:6752(refer_to_array_attribute)
        8    0.000    0.000    0.000    0.000 compiler_lock.py:31(__call__)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       42    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
        5    0.000    0.000    0.000    0.000 targets.py:108(get_host_cpu_name)
        2    0.000    0.000    0.002    0.001 dataclasses.py:1441(make_dataclass)
        1    0.000    0.000    0.006    0.006 __init__.py:245(_check_versions)
       32    0.000    0.000    0.000    0.000 module.py:215(__init__)
        1    0.000    0.000    0.000    0.000 pythonapi.py:169(__init__)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:2383(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:188(_try_enable_svml)
        1    0.000    0.000    0.003    0.003 _construct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 slicing.py:1(<module>)
       22    0.000    0.000    0.000    0.000 _docstring.py:113(register)
       27    0.000    0.000    0.000    0.000 core.py:5755(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
       28    0.000    0.000    0.000    0.000 rcsetup.py:474(_validate_linestyle)
        3    0.000    0.000    0.007    0.002 module.py:29(parse_bitcode)
        5    0.000    0.000    0.000    0.000 tempfile.py:142(rng)
        6    0.000    0.000    0.000    0.000 __init__.py:728(search)
       39    0.000    0.000    0.001    0.000 ffi.py:275(__exit__)
      122    0.000    0.000    0.000    0.000 core.py:2449(__getnewargs__)
        1    0.000    0.000    0.000    0.000 transforms.py:208(BboxBase)
        1    0.000    0.000    0.002    0.002 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        6    0.000    0.000    0.000    0.000 module.py:7(__init__)
      276    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
        5    0.000    0.000    0.008    0.002 <frozen genericpath>:39(isdir)
       14    0.000    0.000    0.001    0.000 typing.py:1500(__getitem__)
       36    0.000    0.000    0.003    0.000 quicksort.py:260(<lambda>)
        1    0.000    0.000    0.000    0.000 array_exprs.py:1(<module>)
        1    0.000    0.000    0.001    0.001 argparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
        3    0.000    0.000    0.000    0.000 contextlib.py:567(__exit__)
       15    0.000    0.000    0.000    0.000 _utils.py:9(__init__)
       58    0.000    0.000    0.000    0.000 <frozen _collections_abc>:892(__iter__)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:20(_lazy_init_db)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 codegen.py:1279(_check_llvm_bugs)
       40    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
        1    0.000    0.000    0.006    0.006 texmanager.py:1(<module>)
       50    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
       62    0.000    0.000    0.000    0.000 patches.py:2372(_register_style)
      165    0.000    0.000    0.000    0.000 _utils.py:13(is_used)
        1    0.000    0.000    0.000    0.000 mixins.py:61(NDArrayOperatorsMixin)
       20    0.000    0.000    0.000    0.000 old_builtins.py:140(choose_result_bitwidth)
        1    0.000    0.000    0.001    0.001 nrt.py:1(<module>)
        1    0.000    0.000    0.047    0.047 _fontconfig_pattern.py:1(<module>)
       12    0.000    0.000    0.000    0.000 core.py:6054(<lambda>)
        6    0.000    0.000    0.000    0.000 _pep440.py:437(_cmpkey)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
       35    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 collections.py:28(Collection)
        1    0.000    0.000    0.000    0.000 _twodim_base_impl.py:163(eye)
        1    0.000    0.000    0.000    0.000 core.py:4012(And)
        1    0.000    0.000    0.000    0.000 generator_core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:668(Bbox)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
       54    0.000    0.000    0.000    0.000 imputils.py:103(decorate)
        4    0.000    0.000    0.000    0.000 module.py:45(add_metadata)
        1    0.000    0.000    0.004    0.004 gzip.py:1(<module>)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        2    0.000    0.000    0.000    0.000 options.py:98(include_default_options)
       41    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        1    0.000    0.000    0.002    0.002 case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
        4    0.000    0.000    0.000    0.000 colors.py:2629(Norm)
        5    0.000    0.000    0.000    0.000 typing.py:2090(runtime_checkable)
       34    0.000    0.000    0.000    0.000 values.py:860(__init__)
       85    0.000    0.000    0.000    0.000 core.py:1955(streamline)
      7/1    0.000    0.000    0.000    0.000 functools.py:687(_c3_mro)
        1    0.000    0.000    0.000    0.000 values.py:84(_ConstOpMixin)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
      119    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        1    0.000    0.000    0.000    0.000 ctypes_utils.py:1(<module>)
       49    0.000    0.000    0.000    0.000 core.py:2462(_generateDefaultName)
        1    0.000    0.000    0.012    0.012 codegen.py:747(finalize)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:103(dtype_from_ctypes_type)
       27    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       32    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
       42    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
        1    0.000    0.000    0.000    0.000 f90mod_rules.py:1(<module>)
        1    0.000    0.000    0.002    0.002 cffi_utils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 builder.py:297(if_then)
       32    0.000    0.000    0.000    0.000 types.py:126(__new__)
       23    0.000    0.000    0.000    0.000 ffi.py:285(__str__)
        1    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.009    0.009 _pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        1    0.000    0.000    0.188    0.188 colorbar.py:1(<module>)
        5    0.000    0.000    0.000    0.000 extending.py:39(decorate)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1380(serialize_uncached)
        1    0.000    0.000    0.000    0.000 _data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
       28    0.000    0.000    0.000    0.000 dataclasses.py:857(_set_qualname)
        1    0.000    0.000    0.000    0.000 npydecl.py:427(register_number_classes)
