lebwohl_lasher_p_numba.py: Size: 150, Steps: 500, T*: 0.500: Order: 0.365, Time: 6.711746 s
         7901459 function calls (7561971 primitive calls) in 12.662 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      740    0.001    0.000    0.004    0.000 typeinfer.py:655(_add_refine_map)
  740/283    0.001    0.000    4.155    0.015 typeinfer.py:1522(resolve_call)
      673    0.001    0.000    0.001    0.000 {built-in method numpy.array}
     3064    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
     1959    0.001    0.000    0.001    0.000 analysis.py:182(<genexpr>)
     5400    0.001    0.000    0.001    0.000 functions.py:262(key)
       73    0.001    0.000    0.032    0.000 codegen.py:1249(_function_pass_manager)
     5814    0.001    0.000    0.001    0.000 bytecode.py:329(__getitem__)
      157    0.001    0.000    0.001    0.000 {method 'findall' of 're.Pattern' objects}
     2416    0.001    0.000    0.002    0.000 targetconfig.py:72(top)
     2684    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
     1842    0.001    0.000    0.001    0.000 {method 'clear' of 'frame' objects}
      580    0.001    0.000    0.008    0.000 builder.py:834(cbranch)
     1538    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:82(remove)
       84    0.001    0.000    0.004    0.000 passmanagers.py:49(dump_refprune_stats)
       73    0.001    0.000    0.202    0.003 codegen.py:740(add_llvm_module)
     5948    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
     3529    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1226(__exit__)
    54/50    0.001    0.000    0.012    0.000 old_models.py:558(_from)
      393    0.001    0.000    0.007    0.000 typeinfer.py:184(__call__)
     1134    0.001    0.000    0.007    0.000 compiler_machinery.py:200(add_pass)
  582/579    0.001    0.000    0.023    0.000 base.py:500(get_constant_generic)
      287    0.001    0.000    0.008    0.000 overrides.py:142(decorator)
     4569    0.001    0.000    0.001    0.000 abstract.py:93(__init__)
      664    0.001    0.000    0.002    0.000 values.py:890(__init__)
      174    0.001    0.000    0.001    0.000 dispatcher.py:677(__repr__)
      307    0.001    0.000    0.004    0.000 typed_passes.py:759(select_template)
      881    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:445(cb)
     30/3    0.001    0.000    5.670    1.890 dispatcher.py:101(_compile_core)
       68    0.001    0.000    0.016    0.000 dispatcher.py:757(__init__)
       43    0.001    0.000    0.037    0.001 codegen.py:781(_verify_declare_only_symbols)
       43    0.001    0.000    0.696    0.016 codegen.py:667(_optimize_final_module)
      435    0.001    0.000    0.007    0.000 typed_passes.py:700(_get_callable_info)
     1092    0.001    0.000    0.016    0.000 controlflow.py:141(process)
     2784    0.001    0.000    0.001    0.000 types.py:279(__new__)
      100    0.001    0.000    0.005    0.000 arraydecl.py:23(get_array_index_type)
      546    0.001    0.000    0.010    0.000 controlflow.py:207(_back_edges)
      180    0.001    0.000    0.003    0.000 byteflow.py:2040(get_outgoing_states)
      158    0.001    0.000    0.026    0.000 typeinfer.py:703(__call__)
      126    0.001    0.000    0.021    0.000 untyped_passes.py:162(run_pass)
  891/823    0.001    0.000    0.003    0.000 ir.py:242(__eq__)
      977    0.001    0.000    0.027    0.000 __init__.py:748(__setitem__)
        1    0.001    0.001    0.009    0.009 lebwohl_lasher_p_numba.py:151(save_data)
   104/42    0.001    0.000    3.990    0.095 dispatcher.py:304(get_call_template)
     1365    0.001    0.000    0.001    0.000 ir.py:725(__str__)
     1540    0.001    0.000    0.002    0.000 builder.py:264(goto_block)
  767/761    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:643(_check_name_wrapper)
      436    0.001    0.000    0.011    0.000 lowering.py:1645(_lit_or_omitted)
      106    0.001    0.000    0.003    0.000 byteflow.py:1195(op_CALL)
       42    0.001    0.000    0.001    0.000 {built-in method zlib.compressobj}
      881    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:232(__init__)
       42    0.001    0.000    0.002    0.000 interpreter.py:1447(_end_try_blocks)
      420    0.001    0.000    0.016    0.000 controlflow.py:272(loops)
      766    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:699(_validate_timestamp_pyc)
       42    0.001    0.000    0.002    0.000 typed_passes.py:571(run_pass)
      141    0.001    0.000    0.002    0.000 untyped_passes.py:332(_do_work)
     1051    0.001    0.000    0.001    0.000 imputils.py:28(lower)
     3203    0.001    0.000    0.001    0.000 ir.py:1333(<genexpr>)
      252    0.001    0.000    0.004    0.000 overrides.py:83(verify_matching_signatures)
       43    0.001    0.000    0.032    0.001 codegen.py:1021(scan_unresolved_symbols)
       78    0.001    0.000    0.005    0.000 typeinfer.py:227(__call__)
      273    0.001    0.000    0.081    0.000 templates.py:907(_get_target_registry)
       42    0.001    0.000    0.132    0.003 untyped_passes.py:192(run_pass)
       28    0.001    0.000    0.007    0.000 typing.py:2758(__new__)
      428    0.001    0.000    0.005    0.000 event.py:337(install_timer)
  128/117    0.001    0.000    0.040    0.000 _docstring.py:122(__call__)
      904    0.001    0.000    0.002    0.000 ffi.py:278(__del__)
      356    0.001    0.000    0.004    0.000 inspect.py:798(_finddoc)
     1855    0.001    0.000    0.002    0.000 inspect.py:767(_is_wrapper)
       88    0.001    0.000    0.012    0.000 callconv.py:780(_get_return_status)
     3312    0.001    0.000    0.006    0.000 base.py:376(_insert_setattr_defn)
     9526    0.001    0.000    0.001    0.000 ir.py:279(__contains__)
       64    0.001    0.000    0.007    0.000 deprecation.py:414(make_keyword_only)
     2494    0.001    0.000    0.003    0.000 <frozen os>:703(__iter__)
      441    0.001    0.000    0.002    0.000 misc.py:101(__init__)
      131    0.001    0.000    0.015    0.000 callconv.py:804(get_function_type)
     7768    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
      180    0.001    0.000    0.002    0.000 cgutils.py:56(create_struct_proxy)
      117    0.001    0.000    0.013    0.000 codegen.py:1221(_create_empty_module)
       30    0.001    0.000    0.086    0.003 callconv.py:468(unpack_dynamic_exception)
       42    0.001    0.000    0.003    0.000 targetconfig.py:273(_make_compression_dictionary)
     2904    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
      411    0.001    0.000    0.006    0.000 old_numbers.py:1363(constant_integer)
      663    0.001    0.000    0.001    0.000 cpu.py:116(call_conv)
      137    0.001    0.000    0.011    0.000 callconv.py:739(check_try_status)
      378    0.001    0.000    0.191    0.001 postproc.py:42(usedefs)
     1744    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
     1508    0.001    0.000    0.002    0.000 ir.py:921(__init__)
2304/2297    0.001    0.000    0.001    0.000 old_models.py:533(get_value_type)
      116    0.001    0.000    0.021    0.000 module.py:109(verify)
     1993    0.001    0.000    0.004    0.000 values.py:989(<genexpr>)
     3035    0.001    0.000    0.004    0.000 target_extension.py:47(current_target)
     1327    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1466(_path_importer_cache)
     4230    0.001    0.000    0.001    0.000 debuginfo.py:16(suspend_emission)
  414/169    0.001    0.000    0.486    0.003 base.py:261(refresh)
      681    0.001    0.000    0.003    0.000 numpy_support.py:355(_ufunc_loop_sig)
     2927    0.001    0.000    0.003    0.000 castgraph.py:65(__getitem__)
       42    0.001    0.000    0.020    0.000 lowering.py:301(setup_function)
      170    0.001    0.000    0.005    0.000 typeinfer.py:205(__call__)
     1485    0.001    0.000    0.001    0.000 contextlib.py:548(_push_exit_callback)
      769    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
      828    0.001    0.000    0.008    0.000 ssa.py:332(on_assign)
     2527    0.001    0.000    0.002    0.000 <frozen posixpath>:41(_get_sep)
       13    0.001    0.000    0.003    0.000 ir.py:69(_find_definition)
      489    0.001    0.000    0.002    0.000 module.py:21(_fix_metadata_operands)
      646    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       43    0.001    0.000    0.972    0.023 codegen.py:789(_finalize_final_module)
     2400    0.001    0.000    0.002    0.000 abstract.py:20(_autoincr)
      359    0.001    0.000    0.021    0.000 cgutils.py:166(__getitem__)
     3312    0.001    0.000    0.006    0.000 base.py:380(_insert_cast_defn)
      346    0.001    0.000    0.007    0.000 interpreter.py:2232(_op_LOAD_FAST)
   306/12    0.001    0.000    0.006    0.000 core.py:806(_parseNoCache)
     1668    0.001    0.000    0.019    0.000 compiler_lock.py:22(__exit__)
       48    0.001    0.000    0.001    0.000 __init__.py:521(string_at)
      159    0.001    0.000    0.003    0.000 codegen.py:32(_parse_refprune_flags)
      923    0.001    0.000    0.001    0.000 enum.py:772(__delattr__)
       44    0.001    0.000    0.004    0.000 executionengine.py:178(_raw_object_cache_notify)
     5046    0.001    0.000    0.001    0.000 {built-in method _warnings._filters_mutated}
     1208    0.001    0.000    0.116    0.000 context.py:384(decref)
        1    0.001    0.001    0.006    0.006 artist.py:1(<module>)
     1271    0.001    0.000    0.001    0.000 {built-in method sys.exc_info}
     2452    0.001    0.000    0.001    0.000 builder.py:204(function)
      238    0.001    0.000    0.072    0.000 templates.py:1100(_init_once)
    10526    0.001    0.000    0.001    0.000 inspect.py:2794(kind)
     1271    0.001    0.000    0.001    0.000 contextlib.py:481(__init__)
     1668    0.001    0.000    0.017    0.000 compiler_lock.py:19(__enter__)
       79    0.001    0.000    0.031    0.000 callconv.py:397(set_static_user_exc)
     3529    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1222(__enter__)
      921    0.001    0.000    0.005    0.000 context.py:387(_get_global_type)
      157    0.001    0.000    0.005    0.000 textwrap.py:419(dedent)
     3312    0.001    0.000    0.007    0.000 base.py:372(_insert_getattr_defn)
      168    0.001    0.000    0.002    0.000 enum.py:1531(__or__)
      892    0.001    0.000    0.001    0.000 values.py:870(add)
      801    0.001    0.000    0.001    0.000 functions.py:65(__init__)
     1225    0.001    0.000    0.001    0.000 base.py:138(append)
      926    0.001    0.000    0.008    0.000 itanium_mangler.py:83(_escape_string)
       84    0.001    0.000    0.001    0.000 inline_closurecall.py:310(__init__)
     4973    0.001    0.000    0.001    0.000 artist.py:1557(<genexpr>)
      937    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
      328    0.001    0.000    0.025    0.000 base.py:1200(_has_loc)
      328    0.001    0.000    0.028    0.000 base.py:1183(__init__)
      163    0.001    0.000    0.033    0.000 linker.py:5(link_modules)
     1362    0.001    0.000    0.001    0.000 bytecode.py:177(_unpack_opargs)
      100    0.001    0.000    0.040    0.000 base.py:412(declare_function)
  406/401    0.001    0.000    0.282    0.001 __init__.py:73(import_module)
      248    0.001    0.000    0.003    0.000 templates.py:723(_get_jit_decorator)
  328/220    0.001    0.000    1.497    0.007 base.py:1189(__call__)
     3125    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
      880    0.001    0.000    0.002    0.000 __init__.py:103(find_spec)
     1142    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
     1110    0.001    0.000    0.033    0.000 typeinfer.py:1387(constrain_statement)
        1    0.001    0.001    0.002    0.002 header.py:1(<module>)
      865    0.001    0.000    0.019    0.000 instructions.py:175(descr)
      953    0.001    0.000    0.001    0.000 enum.py:79(_is_private)
      160    0.001    0.000    0.001    0.000 templates.py:61(replace)
     1613    0.001    0.000    0.013    0.000 <frozen importlib._bootstrap>:632(cached)
      528    0.001    0.000    0.005    0.000 <frozen posixpath>:416(abspath)
     2727    0.001    0.000    0.001    0.000 abstract.py:115(__repr__)
      237    0.001    0.000    0.002    0.000 module.py:7(__init__)
      244    0.001    0.000    0.121    0.000 __init__.py:326(__getattr__)
     2327    0.001    0.000    0.001    0.000 {built-in method from_bytes}
      664    0.001    0.000    0.014    0.000 passmanagers.py:755(finalize)
      222    0.001    0.000    0.001    0.000 templates.py:1276(Template)
       42    0.001    0.000    0.153    0.004 typed_passes.py:226(run_pass)
     3312    0.001    0.000    0.006    0.000 base.py:384(_insert_get_constant_defn)
      867    0.001    0.000    0.002    0.000 tokenize.py:530(_generate_tokens_from_c_tokenizer)
     1174    0.001    0.000    0.010    0.000 builder.py:248(append_basic_block)
  340/272    0.001    0.000    0.027    0.000 typing.py:378(inner)
     1136    0.001    0.000    0.005    0.000 builder.py:290(_branch_helper)
       73    0.001    0.000    0.020    0.000 arrayobj.py:98(shape)
      378    0.001    0.000    0.014    0.000 postproc.py:38(cfg)
      747    0.001    0.000    0.001    0.000 enum.py:197(__get__)
     2911    0.001    0.000    0.003    0.000 castgraph.py:48(get)
       30    0.001    0.000    0.121    0.004 callconv.py:122(raise_error)
     1656    0.001    0.000    0.001    0.000 templates.py:37(__init__)
      142    0.001    0.000    0.001    0.000 packer.py:190(unflatten)
    12/11    0.001    0.000    1.368    0.124 base.py:809(_compile_subroutine_no_cache)
       43    0.001    0.000    0.033    0.001 codegen.py:1040(scan_defined_symbols)
       30    0.001    0.000    0.003    0.000 options.py:45(_apply)
      447    0.001    0.000    0.007    0.000 old_models.py:97(traverse_models)
      177    0.001    0.000    0.002    0.000 instructions.py:334(descr)
     1042    0.001    0.000    0.001    0.000 functools.py:65(wraps)
      926    0.001    0.000    0.002    0.000 itanium_mangler.py:114(_len_encoded)
     3671    0.001    0.000    0.001    0.000 old_models.py:89(traverse)
      883    0.001    0.000    0.006    0.000 values.py:452(_to_string)
     42/7    0.001    0.000    4.241    0.606 typed_passes.py:105(run_pass)
      381    0.001    0.000    0.016    0.000 transforms.py:314(yield_loops_with_multiple_backedges)
      664    0.001    0.000    0.065    0.000 passmanagers.py:762(run)
       55    0.001    0.000    0.002    0.000 __init__.py:347(__new__)
      664    0.001    0.000    0.286    0.000 values.py:1006(descr)
      238    0.001    0.000    0.001    0.000 core.py:457(__init__)
      521    0.001    0.000    0.062    0.000 templates.py:488(apply)
     1231    0.001    0.000    0.003    0.000 templates.py:1248(register)
     2797    0.001    0.000    0.001    0.000 lowering.py:323(debug_print)
      361    0.001    0.000    0.019    0.000 base.py:319(get_arg_packer)
      128    0.001    0.000    0.015    0.000 lowering.py:846(fold_call_args)
     1701    0.001    0.000    0.001    0.000 ir.py:392(__setattr__)
     1987    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
      251    0.001    0.000    0.001    0.000 templates.py:97(__repr__)
        1    0.001    0.001    0.002    0.002 dviread.py:1(<module>)
     42/3    0.001    0.000    5.662    1.887 compiler.py:456(_compile_core)
     1578    0.001    0.000    0.001    0.000 numpy_support.py:407(<genexpr>)
       68    0.001    0.000    0.009    0.000 serialize.py:52(dumps)
       80    0.001    0.000    0.255    0.003 values.py:999(descr_body)
       42    0.001    0.000    0.002    0.000 byteflow.py:240(propagate_phi_map)
      218    0.001    0.000    0.003    0.000 cgutils.py:44(make_bytearray)
      149    0.001    0.000    0.018    0.000 typeinfer.py:1562(typeof_global)
      876    0.001    0.000    0.204    0.000 <frozen importlib._bootstrap_external>:1517(find_spec)
     3861    0.001    0.000    0.001    0.000 context.py:21(__init__)
     1538    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
  774/295    0.001    0.000    4.154    0.014 context.py:188(resolve_function_type)
     1690    0.001    0.000    0.001    0.000 warnings.py:456(__init__)
      227    0.001    0.000    0.084    0.000 artist.py:1413(__init__)
       42    0.001    0.000    0.003    0.000 dis.py:647(findlabels)
       84    0.001    0.000    0.003    0.000 base.py:341(subtarget)
   104/42    0.001    0.000    3.992    0.095 functions.py:531(get_call_type)
      280    0.001    0.000    0.001    0.000 context.py:19(__init__)
        8    0.001    0.000    0.002    0.000 enum.py:1682(convert_class)
      841    0.001    0.000    0.005    0.000 ir.py:1112(__repr__)
     1362    0.001    0.000    0.001    0.000 bytecode.py:138(__repr__)
      196    0.001    0.000    0.003    0.000 serialize.py:193(reducer_override)
    42/26    0.001    0.000    2.191    0.084 lowering.py:224(lower_normal_function)
        1    0.001    0.001    0.008    0.008 helpers.py:1(<module>)
      180    0.001    0.000    0.001    0.000 interpreter.py:1875(insert_block)
    60/56    0.001    0.000    0.011    0.000 old_models.py:551(_as)
      553    0.001    0.000    0.003    0.000 _inspect.py:96(getargspec)
  266/179    0.001    0.000    0.033    0.000 consts.py:56(_do_infer)
      126    0.001    0.000    0.003    0.000 analysis.py:304(find_branches)
      874    0.001    0.000    0.001    0.000 _parser.py:372(_escape)
      238    0.001    0.000    0.017    0.000 extending.py:207(decorate)
      664    0.001    0.000    0.014    0.000 passmanagers.py:748(initialize)
       42    0.001    0.000    0.004    0.000 ssa.py:101(_iterated_domfronts)
     1033    0.001    0.000    0.002    0.000 abstract.py:444(literal_type)
      180    0.001    0.000    0.001    0.000 byteflow.py:2220(__init__)
      571    0.001    0.000    0.037    0.000 lowering.py:1628(incref)
   113/37    0.001    0.000    0.002    0.000 ssa.py:410(_find_def_from_top)
      456    0.001    0.000    0.018    0.000 artist.py:1530(number_of_parameters)
     2428    0.001    0.000    0.003    0.000 targetconfig.py:75(__len__)
      186    0.001    0.000    0.009    0.000 colors.py:324(_to_rgba_no_colorcycle)
       19    0.001    0.000    0.001    0.000 arrayprint.py:1668(_guarded_repr_or_str)
      168    0.001    0.000    0.017    0.000 compiler_machinery.py:245(finalize)
       30    0.001    0.000    1.522    0.051 cpu.py:225(get_executable)
        1    0.001    0.001    0.002    0.002 ipaddress.py:1(<module>)
      830    0.001    0.000    0.002    0.000 lowering.py:1500(getvar)
      720    0.001    0.000    0.030    0.000 cgutils.py:142(_get_ptr_by_index)
      652    0.001    0.000    0.003    0.000 ir.py:1212(redefine)
     4490    0.001    0.000    0.001    0.000 types.py:320(wrap_constant_value)
      664    0.001    0.000    0.003    0.000 values.py:1137(__str__)
      319    0.001    0.000    0.003    0.000 function_base.py:505(add_newdoc)
      286    0.001    0.000    0.001    0.000 ir.py:1048(__str__)
      221    0.001    0.000    0.005    0.000 values.py:70(wrapped)
     1640    0.001    0.000    0.001    0.000 old_models.py:48(get_argument_type)
     3804    0.001    0.000    0.001    0.000 context.py:26(astuple)
       42    0.001    0.000    0.002    0.000 targetconfig.py:258(_summary_args)
     3096    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
      273    0.001    0.000    0.015    0.000 cgutils.py:173(__setitem__)
      447    0.001    0.000    0.009    0.000 old_models.py:135(contains_nrt_meminfo)
     7079    0.001    0.000    0.001    0.000 multiarray.py:560(can_cast)
     1051    0.001    0.000    0.001    0.000 imputils.py:37(decorate)
       88    0.001    0.000    0.008    0.000 packer.py:87(as_arguments)
      379    0.001    0.000    0.006    0.000 cgutils.py:435(add_global_variable)
     3494    0.001    0.000    0.001    0.000 typeinfer.py:126(getone)
        3    0.001    0.000    0.038    0.013 core.py:1(<module>)
      766    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1202(path_stats)
      195    0.001    0.000    0.001    0.000 _shape_base_impl.py:633(column_stack)
      172    0.001    0.000    0.013    0.000 ir_print.py:11(match)
     1134    0.001    0.000    0.001    0.000 compiler_machinery.py:68(analysis)
     1882    0.001    0.000    0.001    0.000 ir.py:1118(is_temp)
      724    0.001    0.000    0.001    0.000 itanium_mangler.py:95(<genexpr>)
     1974    0.001    0.000    0.002    0.000 templates.py:1119(_resolve)
       42    0.001    0.000    0.048    0.001 typed_passes.py:883(run_pass)
       42    0.001    0.000    0.006    0.000 transforms.py:369(with_lifting)
       42    0.001    0.000    0.057    0.001 interpreter.py:1442(post_process)
        1    0.001    0.001    0.001    0.001 lebwohl_lasher_p_numba.py:47(init_lattice)
       42    0.001    0.000    0.008    0.000 targetconfig.py:291(get_mangle_string)
       28    0.001    0.000    0.093    0.003 lowering.py:810(lower_getitem)
       46    0.001    0.000    0.002    0.000 interpreter.py:2968(op_RETURN_VALUE)
       42    0.001    0.000    0.005    0.000 transforms.py:537(find_ranges)
      180    0.001    0.000    0.001    0.000 interpreter.py:804(find_postive_region)
     1404    0.001    0.000    0.002    0.000 bytecode.py:238(_patched_opargs)
      171    0.001    0.000    0.001    0.000 transforms.py:301(has_multiple_backedges)
    42/26    0.001    0.000    2.505    0.096 lowering.py:188(lower)
      120    0.001    0.000    0.246    0.002 artist.py:1832(kwdoc)
     5495    0.001    0.000    0.001    0.000 ffi.py:353(_dispose)
      346    0.001    0.000    0.003    0.000 byteflow.py:518(op_LOAD_FAST)
      904    0.001    0.000    0.021    0.000 ffi.py:275(__exit__)
       96    0.001    0.000    0.001    0.000 typeinfer.py:997(_get_return_vars)
      142    0.001    0.000    0.001    0.000 old_models.py:545(get_argument_type)
       13    0.001    0.000    0.179    0.014 npyimpl.py:483(numpy_ufunc_kernel)
       42    0.001    0.000    0.003    0.000 ir.py:1525(copy)
     1098    0.001    0.000    0.002    0.000 _compiler.py:398(_simple)
      109    0.001    0.000    0.002    0.000 inspect.py:3279(__str__)
        4    0.001    0.000    0.020    0.005 type_annotations.py:111(annotate)
      120    0.001    0.000    0.004    0.000 module.py:89(get_global_variable)
       42    0.001    0.000    0.003    0.000 analysis.py:655(find_literally_calls)
      412    0.001    0.000    0.001    0.000 module.py:52(__init__)
      244    0.001    0.000    0.006    0.000 module.py:189(functions)
     4884    0.001    0.000    0.001    0.000 old_models.py:132(has_nrt_meminfo)
      277    0.001    0.000    0.001    0.000 instructions.py:237(descr)
       42    0.001    0.000    0.005    0.000 bytecode.py:335(dump)
      558    0.001    0.000    0.001    0.000 _parser.py:86(opengroup)
      216    0.001    0.000    0.002    0.000 byteflow.py:2071(__init__)
     3101    0.001    0.000    0.001    0.000 value.py:125(is_global)
      892    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:420(__exit__)
     1217    0.001    0.000    0.002    0.000 byteflow.py:1978(has_active_try)
       42    0.001    0.000    0.001    0.000 untyped_passes.py:569(run_pass)
       28    0.001    0.000    0.031    0.001 arrayobj.py:376(basic_indexing)
       42    0.001    0.000    0.005    0.000 bytecode.py:619(from_function)
      177    0.001    0.000    0.003    0.000 builder.py:629(select)
      100    0.001    0.000    0.012    0.000 pyplot.py:209(_add_pyplot_note)
      178    0.001    0.000    0.001    0.000 bytecode.py:97(get_jump_target)
      159    0.001    0.000    0.021    0.000 codegen.py:1259(_pass_manager_builder)
      705    0.001    0.000    0.001    0.000 types.py:232(__init__)
      121    0.001    0.000    0.015    0.000 typing.py:673(Union)
      153    0.001    0.000    0.066    0.000 __init__.py:226(compile)
       42    0.001    0.000    0.093    0.002 untyped_passes.py:1742(run_pass)
      589    0.001    0.000    0.001    0.000 _compiler.py:216(_compile_charset)
      356    0.001    0.000    0.002    0.000 inspect.py:788(_findclass)
        8    0.001    0.000    0.001    0.000 {built-in method _pickle.loads}
  406/401    0.001    0.000    0.281    0.001 <frozen importlib._bootstrap>:1375(_gcd_import)
      165    0.001    0.000    0.002    0.000 functions.py:521(__init__)
      134    0.001    0.000    0.042    0.000 lowering.py:1608(alloca_lltype)
       42    0.001    0.000    0.052    0.001 ssa.py:47(_run_ssa)
       98    0.001    0.000    0.007    0.000 base.py:431(insert_const_string)
      752    0.001    0.000    0.003    0.000 ir.py:1203(get_or_define)
     1457    0.001    0.000    0.001    0.000 ir_utils.py:1569(require)
      566    0.001    0.000    0.001    0.000 typing.py:1159(__getattr__)
  456/211    0.001    0.000    0.122    0.001 context.py:152(refresh)
      321    0.001    0.000    0.001    0.000 lowering.py:765(try_static_impl)
      308    0.001    0.000    0.035    0.000 _compiler.py:573(_code)
      877    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
       66    0.001    0.000    0.001    0.000 imputils.py:144(_decorate_getattr)
     2428    0.001    0.000    0.001    0.000 utils.py:241(__len__)
       97    0.001    0.000    0.006    0.000 typeof.py:90(_typeof_type)
  384/158    0.001    0.000    0.005    0.000 itanium_mangler.py:147(mangle_type_or_value)
      880    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
        9    0.001    0.000    0.119    0.013 arrayobj.py:4207(_empty_nd_impl)
      174    0.001    0.000    0.001    0.000 byteflow.py:1998(fork)
     1070    0.001    0.000    0.001    0.000 common.py:4(_encode_string)
       85    0.001    0.000    0.002    0.000 interpreter.py:2362(op_LOAD_GLOBAL)
     2416    0.001    0.000    0.001    0.000 utils.py:233(top)
      167    0.001    0.000    0.011    0.000 lowering.py:832(_cast_var)
     2750    0.001    0.000    0.001    0.000 old_models.py:233(get_value_type)
     1916    0.001    0.000    0.001    0.000 typeinfer.py:508(<genexpr>)
    14/13    0.001    0.000    0.257    0.020 utils.py:687(__init__)
       42    0.001    0.000    0.012    0.000 compiler.py:634(define_untyped_pipeline)
       42    0.001    0.000    0.002    0.000 environment.py:17(from_fndesc)
      334    0.001    0.000    0.001    0.000 types.py:549(_to_string)
  929/928    0.001    0.000    0.002    0.000 context.py:678(unify_pairs)
      237    0.001    0.000    0.004    0.000 module.py:215(_get_metadata_lines)
       31    0.001    0.000    0.048    0.002 imputils.py:192(imp)
      462    0.001    0.000    0.010    0.000 colors.py:277(to_rgba)
      448    0.001    0.000    0.001    0.000 interpreter.py:66(assign)
       26    0.001    0.000    0.330    0.013 lowering.py:292(create_cfunc_wrapper)
        4    0.001    0.000    0.002    0.001 inspect.py:1236(getblock)
      141    0.001    0.000    0.001    0.000 typeinfer.py:1742(typeof_call)
       44    0.001    0.000    0.014    0.000 funcdesc.py:38(__init__)
     2686    0.001    0.000    0.001    0.000 util.py:201(__call__)
      247    0.001    0.000    0.002    0.000 transforms.py:15(visit_BasicBlock)
      130    0.001    0.000    0.002    0.000 typeinfer.py:1381(get_state_token)
      984    0.001    0.000    0.013    0.000 artist.py:1536(is_alias)
  296/196    0.001    0.000    0.034    0.000 consts.py:24(infer_constant)
      278    0.001    0.000    0.006    0.000 base.py:451(insert_unique_const)
       81    0.001    0.000    0.003    0.000 module.py:151(triple)
      658    0.001    0.000    0.004    0.000 numpy_support.py:350(numpy_outputs)
       42    0.001    0.000    0.001    0.000 byteflow.py:216(get_used_phis_per_state)
      136    0.001    0.000    0.001    0.000 pathlib.py:387(_parse_path)
     1860    0.001    0.000    0.001    0.000 ir.py:913(get_targets)
     2329    0.001    0.000    0.001    0.000 values.py:1064(align)
      359    0.001    0.000    0.022    0.000 cgutils.py:149(__getattr__)
     1514    0.001    0.000    0.002    0.000 context.py:422(is_for_this_target)
      632    0.001    0.000    0.001    0.000 npydecl.py:185(ufunc)
      126    0.001    0.000    0.059    0.000 postproc.py:158(_insert_var_dels)
       86    0.001    0.000    0.050    0.001 arrayobj.py:78(_make_refs)
     1916    0.001    0.000    0.001    0.000 typeinfer.py:511(<genexpr>)
     2074    0.001    0.000    0.001    0.000 types.py:440(__init__)
       13    0.001    0.000    0.022    0.002 rangeobj.py:100(from_range_state)
      707    0.001    0.000    0.001    0.000 templates.py:288(get_impl_key)
     3293    0.001    0.000    0.001    0.000 templates.py:45(return_type)
       79    0.001    0.000    0.039    0.000 callconv.py:454(return_user_exc)
     2268    0.001    0.000    0.001    0.000 compiler_machinery.py:279(debug_print)
       42    0.001    0.000    0.008    0.000 removerefctpass.py:37(_legalize)
      150    0.001    0.000    0.002    0.000 values.py:672(descr)
      926    0.001    0.000    0.001    0.000 itanium_mangler.py:104(_fix_lead_digit)
       93    0.001    0.000    0.003    0.000 containers.py:144(from_types)
     1750    0.001    0.000    0.001    0.000 inspect.py:295(isclass)
      435    0.001    0.000    0.005    0.000 typed_passes.py:702(get_func_type)
      682    0.001    0.000    0.001    0.000 <frozen posixpath>:60(isabs)
     2105    0.001    0.000    0.001    0.000 types.py:447(__getitem__)
      877    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1128(find_spec)
       42    0.001    0.000    0.005    0.000 byteflow.py:208(_prune_phis)
      216    0.001    0.000    0.001    0.000 byteflow.py:1757(__init__)
     2190    0.001    0.000    0.001    0.000 lowering.py:316(notify_loc)
