Lattice-Size,Runtime-Average,Runtime-STD
25,0.883891820907592773,0.009288738421214658
50,3.615384674072265714,0.139849729904559239
75,8.138337564468383079,0.216573804941759485
100,14.382523536682128906,0.287042666055814466
150,32.793821907043458452,1.454341554407037274
200,57.789557170867922764,1.522735670354466109
