run_lebwohl_lasher_p_cython.py: Size: 150, Steps: 500, T*: 0.500: Order: 0.394, Time: 3.974497 s
         1122328 function calls (1106011 primitive calls) in 5.009 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 _cm_multivar.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typing.py:2090(runtime_checkable)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2189(__init__)
        3    0.000    0.000    0.002    0.001 _common.py:1(<module>)
      286    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
      195    0.000    0.000    0.000    0.000 _shape_base_impl.py:629(_column_stack_dispatcher)
        4    0.000    0.000    0.000    0.000 core.py:6730(__has_singleton)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       19    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
       98    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       13    0.000    0.000    0.000    0.000 typing.py:1079(_generic_init_subclass)
       10    0.000    0.000    0.001    0.000 _docstring.py:66(__call__)
       47    0.000    0.000    0.000    0.000 rcsetup.py:382(validate_fontsize)
       33    0.000    0.000    0.002    0.000 contextlib.py:132(__enter__)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1157(_make_netmask)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1661(FigureCanvasBase)
        1    0.000    0.000    5.010    5.010 run_lebwohl_lasher_p_cython.py:1(<module>)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
        1    0.000    0.000    0.058    0.058 axes3d.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typing.py:1439(copy_with)
      105    0.000    0.000    0.000    0.000 _docstring.py:132(do_copy)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       33    0.000    0.000    0.000    0.000 contextlib.py:141(__exit__)
        1    0.000    0.000    0.006    0.006 table.py:1(<module>)
        1    0.000    0.000    0.012    0.012 shutil.py:1(<module>)
        1    0.000    0.000    0.005    0.005 dates.py:1(<module>)
        1    0.000    0.000    0.014    0.014 lines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:236(Japanese)
        1    0.000    0.000    0.116    0.116 text.py:1(<module>)
       53    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
      334    0.000    0.000    0.000    0.000 enum.py:1274(name)
        1    0.000    0.000    0.033    0.033 overrides.py:1(<module>)
       63    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
      278    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
       15    0.000    0.000    0.002    0.000 core.py:613(set_parse_action)
       33    0.000    0.000    0.000    0.000 __init__.py:675(__init__)
       37    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       35    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       77    0.000    0.000    0.000    0.000 numerictypes.py:471(issubdtype)
        1    0.000    0.000    0.000    0.000 _twodim_base_impl.py:1(<module>)
      135    0.000    0.000    0.000    0.000 core.py:2009(__eq__)
        1    0.000    0.000    0.011    0.011 subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3470(_Backend)
       33    0.000    0.000    0.000    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
        1    0.000    0.000    0.141    0.141 contour.py:1(<module>)
       19    0.000    0.000    0.001    0.000 __init__.py:546(_cycler)
       50    0.000    0.000    0.000    0.000 _internal.py:893(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
       12    0.000    0.000    0.001    0.000 dataclasses.py:449(_create_fn)
        1    0.000    0.000    0.009    0.009 <frozen ntpath>:1(<module>)
        1    0.000    0.000    0.067    0.067 collections.py:1(<module>)
       36    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        2    0.000    0.000    0.000    0.000 typing.py:2832(__new__)
       44    0.000    0.000    0.000    0.000 typing.py:960(_typevar_subst)
       51    0.000    0.000    0.018    0.000 __init__.py:226(compile)
        1    0.000    0.000    0.003    0.003 ipaddress.py:1(<module>)
       11    0.000    0.000    0.000    0.000 __init__.py:65(check_isinstance)
       31    0.000    0.000    0.001    0.000 pathlib.py:1081(glob)
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.001    0.001 _type_check_impl.py:1(<module>)
    38/18    0.000    0.000    0.003    0.000 core.py:4641(parseImpl)
       44    0.000    0.000    0.000    0.000 results.py:573(copy)
        1    0.000    0.000    0.001    0.001 helpers.py:547(_makeTags)
       87    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
        1    0.000    0.000    0.043    0.043 _fontconfig_pattern.py:1(<module>)
       84    0.000    0.000    0.000    0.000 __init__.py:27(decorator)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _nanfunctions_impl.py:1(<module>)
       22    0.000    0.000    0.000    0.000 core.py:1023(reset_cache)
       39    0.000    0.000    0.003    0.000 typing.py:500(__getitem__)
      426    0.000    0.000    0.000    0.000 typing.py:2132(cast)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
      180    0.000    0.000    0.000    0.000 cm.py:94(__getitem__)
       16    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
      248    0.000    0.000    0.000    0.000 patches.py:2353(<genexpr>)
        4    0.000    0.000    0.000    0.000 getlimits.py:311(_get_machar)
        6    0.000    0.000    0.000    0.000 warnings.py:182(_add_filter)
        1    0.000    0.000    0.001    0.001 _polynomial_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       78    0.000    0.000    0.000    0.000 util.py:112(set_)
       32    0.000    0.000    0.000    0.000 getlimits.py:692(__init__)
       30    0.000    0.000    0.000    0.000 rcsetup.py:63(__init__)
     28/7    0.000    0.000    0.004    0.001 core.py:4658(leave_whitespace)
       12    0.000    0.000    0.000    0.000 dataclasses.py:760(_get_field)
        5    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       43    0.000    0.000    0.000    0.000 ipaddress.py:1886(__init__)
       61    0.000    0.000    0.000    0.000 results.py:215(__getitem__)
        3    0.000    0.000    0.003    0.001 exceptions.py:1(<module>)
       81    0.000    0.000    0.000    0.000 typing.py:944(_is_unpacked_typevartuple)
       21    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.010    0.010 shape_base.py:1(<module>)
       19    0.000    0.000    0.001    0.000 arrayprint.py:540(wrapper)
        1    0.000    0.000    0.004    0.004 transforms.py:1(<module>)
       45    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
       54    0.000    0.000    0.000    0.000 core.py:2491(parseImpl)
      170    0.000    0.000    0.000    0.000 textwrap.py:479(predicate)
    26/14    0.000    0.000    0.003    0.000 core.py:4371(parseImpl)
       33    0.000    0.000    0.001    0.000 typing.py:1371(copy_with)
        1    0.000    0.000    0.025    0.025 offsetbox.py:1(<module>)
       43    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.006    0.006 random.py:1(<module>)
       44    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
       12    0.000    0.000    0.006    0.001 core.py:1145(parse_string)
       19    0.000    0.000    0.001    0.000 arrayprint.py:1675(_array_str_implementation)
        1    0.000    0.000    0.000    0.000 axis.py:37(Tick)
        1    0.000    0.000    0.000    0.000 _adapters.py:46(SpecPath)
       54    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.000    0.000 scale.py:729(_get_scale_docs)
      184    0.000    0.000    0.000    0.000 colors.py:997(copy)
        1    0.000    0.000    0.000    0.000 _shape_base_impl.py:1(<module>)
       14    0.000    0.000    0.002    0.000 core.py:113(doc_note)
      100    0.000    0.000    0.000    0.000 types.py:192(__init__)
       19    0.000    0.000    0.001    0.000 __init__.py:482(cycler)
       32    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       44    0.000    0.000    0.000    0.000 core.py:3135(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 threading.py:1439(__init__)
        3    0.000    0.000    0.000    0.000 six.py:887(wrapper)
       47    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.001    0.001 _arraysetops_impl.py:1(<module>)
       25    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
     10/3    0.000    0.000    0.001    0.000 unicode.py:14(__get__)
        1    0.000    0.000    0.001    0.001 artist.py:1407(ArtistInspector)
      256    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1570(<genexpr>)
       44    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
       14    0.000    0.000    0.000    0.000 deprecation.py:185(finalize)
       26    0.000    0.000    0.000    0.000 core.py:955(__init__)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        2    0.000    0.000    0.006    0.003 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
        1    0.000    0.000    0.006    0.006 ticker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:240(__set_name__)
        1    0.000    0.000    0.002    0.002 traceback.py:399(_extract_from_extended_frame_gen)
       19    0.000    0.000    0.000    0.000 __init__.py:150(__init__)
        1    0.000    0.000    0.005    0.005 plistlib.py:1(<module>)
     12/6    0.000    0.000    0.002    0.000 functools.py:979(__get__)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        1    0.000    0.000    0.075    0.075 __config__.py:1(<module>)
       18    0.000    0.000    0.000    0.000 typing.py:2454(overload)
        1    0.000    0.000    0.000    0.000 core.py:190(update_user_library)
      102    0.000    0.000    0.000    0.000 typing.py:1274(<genexpr>)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       11    0.000    0.000    0.000    0.000 version.py:523(_cmpkey)
       15    0.000    0.000    0.001    0.000 core.py:4347(__init__)
       22    0.000    0.000    0.000    0.000 core.py:4166(_generateDefaultName)
        1    0.000    0.000    0.006    0.006 hashlib.py:1(<module>)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:2424(Figure)
       26    0.000    0.000    0.000    0.000 core.py:7044(getdoc)
        1    0.000    0.000    0.032    0.032 art3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1(<module>)
       34    0.000    0.000    0.000    0.000 enum.py:973(_find_data_repr_)
        1    0.000    0.000    0.009    0.009 quiver.py:1(<module>)
       58    0.000    0.000    0.010    0.000 typing.py:1242(__or__)
        1    0.000    0.000    0.003    0.003 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:406(open)
        1    0.000    0.000    0.000    0.000 spines.py:523(Spines)
       48    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
       22    0.000    0.000    0.003    0.000 core.py:5062(parseImpl)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
      323    0.000    0.000    0.000    0.000 __init__.py:818(__iter__)
        1    0.000    0.000    0.000    0.000 art3d.py:225(Line3D)
       32    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
       65    0.000    0.000    0.000    0.000 inspect.py:2135(_signature_is_functionlike)
        1    0.000    0.000    0.009    0.009 _pickle.py:1(<module>)
        1    0.000    0.000    0.002    0.002 base64.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:184(decorate)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
       42    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
       62    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:292(PurePath)
      130    0.000    0.000    0.000    0.000 unicode.py:105(<genexpr>)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
       25    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
       13    0.000    0.000    0.000    0.000 typing.py:1514(__getitem_inner__)
       40    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
      156    0.000    0.000    0.000    0.000 core.py:2018(__hash__)
      154    0.000    0.000    0.000    0.000 numerictypes.py:289(issubclass_)
        1    0.000    0.000    0.002    0.002 uuid.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
        1    0.000    0.000    0.001    0.001 platform.py:1(<module>)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
       27    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
        1    0.000    0.000    0.000    0.000 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:1(<module>)
       14    0.000    0.000    0.002    0.000 hashlib.py:126(__get_openssl_constructor)
        6    0.000    0.000    0.000    0.000 typing.py:1430(__getitem__)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.020    0.020 geo.py:1(<module>)
       47    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       31    0.000    0.000    0.000    0.000 warnings.py:456(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:202(Dvi)
      139    0.000    0.000    0.000    0.000 core.py:4060(<genexpr>)
       84    0.000    0.000    0.000    0.000 __init__.py:16(set_module)
      105    0.000    0.000    0.000    0.000 _docstring.py:130(copy)
       19    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
       68    0.000    0.000    0.000    0.000 inspect.py:2500(<lambda>)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        3    0.000    0.000    0.006    0.002 patches.py:2293(__init_subclass__)
       39    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.001    0.000 core.py:1594(__or__)
        2    0.000    0.000    0.000    0.000 deprecation.py:314(delete_parameter)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:30(ImagePalette)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
      174    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      175    0.000    0.000    0.000    0.000 helpers.py:214(<lambda>)
        2    0.000    0.000    0.001    0.000 __init__.py:519(_get_config_or_cache_dir)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
        8    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
       23    0.000    0.000    0.002    0.000 ast.py:34(parse)
        4    0.000    0.000    0.000    0.000 _function_base_impl.py:2383(__init__)
       78    0.000    0.000    0.000    0.000 core.py:4167(<genexpr>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
       22    0.000    0.000    0.001    0.000 core.py:5305(parseImpl)
       22    0.000    0.000    0.000    0.000 _docstring.py:113(register)
       28    0.000    0.000    0.000    0.000 rcsetup.py:474(_validate_linestyle)
       12    0.000    0.000    0.000    0.000 typing.py:1819(__init__)
     23/6    0.000    0.000    0.001    0.000 core.py:4684(streamline)
        1    0.000    0.000    0.004    0.004 backend_tools.py:1(<module>)
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 _mathtext.py:1823(_MathStyle)
       19    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       30    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _fontconfig_pattern.py:55(_make_fontconfig_parser)
        1    0.000    0.000    0.000    0.000 transforms.py:208(BboxBase)
        1    0.000    0.000    0.007    0.007 __init__.py:245(_check_versions)
       95    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        1    0.000    0.000    0.000    0.000 pickle.py:1129(_Unpickler)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
       53    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.008    0.008 texmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:61(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 __init__.py:442(LibraryLoader)
       59    0.000    0.000    0.000    0.000 typing.py:1044(<genexpr>)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
       16    0.000    0.000    0.000    0.000 rcsetup.py:96(_listify_validator)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        6    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 colorbar.py:196(Colorbar)
      161    0.000    0.000    0.000    0.000 core.py:1767(leave_whitespace)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
       50    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        1    0.000    0.000    0.003    0.003 _tricontour.py:1(<module>)
        1    0.000    0.000    0.008    0.008 tempfile.py:1(<module>)
       30    0.000    0.000    0.000    0.000 pathlib.py:583(name)
       24    0.000    0.000    0.000    0.000 numerictypes.py:590(_scalar_type_key)
       62    0.000    0.000    0.000    0.000 patches.py:2372(_register_style)
        9    0.000    0.000    0.000    0.000 getlimits.py:490(__new__)
      102    0.000    0.000    0.000    0.000 exceptions.py:49(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:28(Collection)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1597(_make_netmask)
        8    0.000    0.000    0.001    0.000 colors.py:2562(make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 axis.py:2380(XAxis)
        1    0.000    0.000    0.013    0.013 category.py:1(<module>)
     10/4    0.000    0.000    0.000    0.000 core.py:4355(streamline)
       33    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
        3    0.000    0.000    0.000    0.000 enum.py:1401(_missing_)
        6    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        1    0.000    0.000    0.001    0.001 ImageFile.py:1(<module>)
       42    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:432(_sanity_check)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       95    0.000    0.000    0.000    0.000 __init__.py:185(keys)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
       42    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       12    0.000    0.000    0.000    0.000 functools.py:651(cache)
       38    0.000    0.000    0.001    0.000 rcsetup.py:759(<genexpr>)
        2    0.000    0.000    0.001    0.000 dataclasses.py:568(_init_fn)
        1    0.000    0.000    0.001    0.001 ImageMode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _char_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
        3    0.000    0.000    0.000    0.000 colors.py:1521(__init__)
        4    0.000    0.000    0.000    0.000 core.py:1511(__mul__)
       14    0.000    0.000    0.000    0.000 __init__.py:145(_check_size)
       24    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
      161    0.000    0.000    0.000    0.000 util.py:241(escape_re_range_char)
        1    0.000    0.000    0.003    0.003 decimal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:668(Bbox)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
        1    0.000    0.000    0.030    0.030 defmatrix.py:1(<module>)
      105    0.000    0.000    0.001    0.000 __init__.py:336(wrapper)
       27    0.000    0.000    0.000    0.000 core.py:5755(__init__)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:440(_joinrealpath)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f98e082b880}
        2    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 geo.py:232(_GeoTransform)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:3039(__array_finalize__)
        1    0.000    0.000    0.000    0.000 _twodim_base_impl.py:163(eye)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _afm.py:1(<module>)
      122    0.000    0.000    0.000    0.000 core.py:2449(__getnewargs__)
       32    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
      134    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
       23    0.000    0.000    0.000    0.000 core.py:5297(__init__)
        1    0.000    0.000    0.001    0.001 linecache.py:80(updatecache)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2500(Keyword)
       50    0.000    0.000    0.000    0.000 _add_newdocs.py:6752(refer_to_array_attribute)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1721(_parse_hextet)
       11    0.000    0.000    0.001    0.000 core.py:2942(charsAsStr)
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       27    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.011    0.011 printoptions.py:1(<module>)
      162    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
      276    0.000    0.000    0.000    0.000 {built-in method _operator.eq}
       14    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
        8    0.000    0.000    0.001    0.000 core.py:2941(_generateDefaultName)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
       85    0.000    0.000    0.000    0.000 core.py:1955(streamline)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       29    0.000    0.000    0.000    0.000 cbook.py:1337(_to_unmasked_float_array)
        3    0.000    0.000    0.000    0.000 colors.py:1265(__init__)
       68    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.002    0.002 _utils_impl.py:1(<module>)
        1    0.000    0.000    0.001    0.001 path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
        4    0.000    0.000    0.000    0.000 functools.py:852(register)
       62    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 pathlib.py:191(_WildcardSelector)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        1    0.000    0.000    0.002    0.002 lzma.py:1(<module>)
        5    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
       13    0.000    0.000    0.006    0.000 rcsetup.py:426(validate_font_properties)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        7    0.000    0.000    0.000    0.000 typing.py:1529(__getitem__)
       78    0.000    0.000    0.000    0.000 util.py:109(get)
        4    0.000    0.000    0.000    0.000 deprecation.py:505(suppress_matplotlib_deprecation_warning)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.003    0.003 decoder.py:1(<module>)
       49    0.000    0.000    0.000    0.000 core.py:2462(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 colors.py:2629(Norm)
      206    0.000    0.000    0.000    0.000 multiarray.py:161(concatenate)
        1    0.000    0.000    0.000    0.000 _linalg.py:43(EigResult)
       12    0.000    0.000    0.000    0.000 weakref.py:367(__init__)
      157    0.000    0.000    0.000    0.000 rcsetup.py:70(func)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
        1    0.000    0.000    0.000    0.000 extras.py:314(_fromnxfunction_args)
       65    0.000    0.000    0.000    0.000 inspect.py:303(ismethoddescriptor)
        1    0.000    0.000    0.000    0.000 collections.py:2207(_MeshData)
        1    0.000    0.000    0.002    0.002 traceback.py:221(extract_stack)
       13    0.000    0.000    0.000    0.000 core.py:8727(getdoc)
        1    0.000    0.000    0.011    0.011 colorizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:72(matrix)
        2    0.000    0.000    0.000    0.000 typing.py:2164(get_type_hints)
        1    0.000    0.000    0.001    0.001 actions.py:1(<module>)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
       11    0.000    0.000    0.000    0.000 version.py:47(parse)
       13    0.000    0.000    0.000    0.000 typing.py:1500(__getitem__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
       33    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 markers.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
       23    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
       30    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
        1    0.000    0.000    0.000    0.000 _mathtext.py:434(BakomaFonts)
       67    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        5    0.000    0.000    0.000    0.000 _compiler.py:391(_bytes_to_codes)
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
       12    0.000    0.000    0.000    0.000 core.py:6054(<lambda>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        1    0.000    0.000    0.000    0.000 patches.py:1775(Annulus)
        7    0.000    0.000    0.000    0.000 legend_handler.py:171(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1096(enable_packrat)
        4    0.000    0.000    0.000    0.000 uuid.py:139(__init__)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:104(Disposal)
       14    0.000    0.000    0.001    0.000 __init__.py:199(split)
       24    0.000    0.000    0.000    0.000 deprecation.py:97(deprecated)
        7    0.000    0.000    0.000    0.000 core.py:1478(__radd__)
        5    0.000    0.000    0.000    0.000 typing.py:726(Optional)
        1    0.000    0.000    0.000    0.000 tokenize.py:313(detect_encoding)
        6    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
       97    0.000    0.000    0.000    0.000 core.py:6100(<genexpr>)
       13    0.000    0.000    0.000    0.000 typing.py:1496(copy_with)
       50    0.000    0.000    0.000    0.000 cbook.py:1861(_str_lower_equal)
       13    0.000    0.000    0.000    0.000 mixins.py:46(_numeric_methods)
       41    0.000    0.000    0.000    0.000 version.py:207(<genexpr>)
        1    0.000    0.000    0.004    0.004 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2265(_IPv6Constants)
       56    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        8    0.000    0.000    0.004    0.000 core.py:5779(__init__)
