run_lebwohl_lasher_p_cython.py: Size: 150, Steps: 500, T*: 0.500: Order: 0.368, Time: 1.215564 s
         1116328 function calls (1100011 primitive calls) in 2.300 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      205    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      198    0.000    0.000    0.000    0.000 _parser.py:86(opengroup)
      467    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
    45/12    0.000    0.000    0.002    0.000 typing.py:1309(_make_substitution)
      806    0.000    0.000    0.000    0.000 _parser.py:83(groups)
      311    0.000    0.000    0.000    0.000 function_base.py:473(_needs_add_docstring)
      161    0.000    0.000    0.001    0.000 inspect.py:3083(replace)
      674    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      410    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
      670    0.000    0.000    0.000    0.000 typing.py:1576(_value_and_type_iter)
     30/4    0.000    0.000    0.001    0.000 core.py:3920(streamline)
