lebwohl_lasher_s_numba.py: Size: 50, Steps: 500, T*: 0.500: Order: 0.643, Time: 4.449055 s
         1830726 function calls (1797719 primitive calls) in 6.117 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1535    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      106    0.004    0.000    0.297    0.003 artist.py:158(_update_set_signature_and_docstring)
    11269    0.004    0.000    0.005    0.000 {built-in method builtins.setattr}
     1535    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap>:124(setdefault)
2232/2227    0.004    0.000    0.021    0.000 abstract.py:61(__call__)
      853    0.004    0.000    0.009    0.000 enum.py:383(__setitem__)
     8046    0.004    0.000    0.009    0.000 enum.py:713(__call__)
     5935    0.004    0.000    0.043    0.000 __init__.py:174(search)
        3    0.004    0.001    0.004    0.001 {built-in method _pickle.load}
        5    0.003    0.001    0.003    0.001 {built-in method posix.mkdir}
 2722/860    0.003    0.000    0.005    0.000 _parser.py:178(getwidth)
      851    0.003    0.000    0.018    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
25032/24599    0.003    0.000    0.004    0.000 {built-in method builtins.hash}
    34018    0.003    0.000    0.003    0.000 {built-in method builtins.callable}
    16957    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     1000    0.003    0.000    0.027    0.000 fromnumeric.py:3369(prod)
     1086    0.003    0.000    0.041    0.000 extending.py:129(decorate)
    10246    0.003    0.000    0.005    0.000 _parser.py:261(get)
      248    0.003    0.000    0.345    0.001 cpu.py:60(load_additional_registries)
    11776    0.003    0.000    0.003    0.000 {method 'pop' of 'list' objects}
     1535    0.003    0.000    0.012    0.000 <frozen importlib._bootstrap>:162(__enter__)
     4653    0.003    0.000    0.004    0.000 {built-in method builtins.sorted}
     2250    0.003    0.000    0.009    0.000 abstract.py:49(_intern)
      873    0.003    0.000    0.184    0.000 <frozen importlib._bootstrap_external>:1488(_get_spec)
  950/307    0.003    0.000    0.046    0.000 _parser.py:452(_parse_sub)
     4800    0.003    0.000    0.005    0.000 {built-in method builtins.max}
      844    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:802(spec_from_file_location)
    13513    0.003    0.000    0.003    0.000 _parser.py:240(__next)
        3    0.003    0.001    0.003    0.001 {method 'close' of '_io.BufferedRandom' objects}
        3    0.003    0.001    0.003    0.001 {built-in method posix.unlink}
       66    0.003    0.000    0.018    0.000 enum.py:515(__new__)
     5935    0.003    0.000    0.003    0.000 {method 'rpartition' of 'str' objects}
    17625    0.002    0.000    0.002    0.000 {built-in method builtins.iter}
     1526    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
     1535    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:74(__new__)
      114    0.002    0.000    0.002    0.000 {built-in method builtins.compile}
      763    0.002    0.000    0.032    0.000 <frozen importlib._bootstrap_external>:1183(get_data)
   763/43    0.002    0.000    1.443    0.034 <frozen importlib._bootstrap_external>:989(exec_module)
    25655    0.002    0.000    0.002    0.000 abstract.py:96(key)
     2911    0.002    0.000    0.008    0.000 castgraph.py:39(insert)
     8039    0.002    0.000    0.002    0.000 enum.py:1116(__new__)
