lebwohl_lasher_s_numba.py: Size: 50, Steps: 500, T*: 0.500: Order: 0.304, Time: 10.626370 s
         2528314 function calls (2454257 primitive calls) in 12.550 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1024    0.001    0.000    0.001    0.000 typeinfer.py:899(__getitem__)
      636    0.001    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:611(_get_cached)
      260    0.001    0.000    0.003    0.000 interpreter.py:1839(store)
     2906    0.001    0.000    0.002    0.000 _parser.py:176(append)
2054/1814    0.001    0.000    0.004    0.000 misc.py:63(unliteral)
      977    0.001    0.000    0.023    0.000 __init__.py:748(__setitem__)
     4509    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
     2332    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       27    0.001    0.000    0.001    0.000 analysis.py:190(compute_live_variables)
      944    0.001    0.000    0.039    0.000 inspect.py:3067(from_callable)
      583    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
       75    0.001    0.000    0.004    0.000 analysis.py:235(compute_cfg_from_blocks)
   132/16    0.001    0.000    0.444    0.028 typeinfer.py:568(resolve)
     5157    0.001    0.000    0.001    0.000 _utils.py:13(is_used)
      195    0.001    0.000    0.001    0.000 _shape_base_impl.py:633(column_stack)
       21    0.001    0.000    0.006    0.000 typing.py:2758(__new__)
        1    0.001    0.001    0.006    0.006 artist.py:1(<module>)
      227    0.001    0.000    0.026    0.000 _parser.py:969(parse)
 1040/992    0.001    0.000    0.002    0.000 values.py:445(__init__)
     7000    0.001    0.000    0.001    0.000 {built-in method time.perf_counter}
      230    0.001    0.000    0.004    0.000 overrides.py:83(verify_matching_signatures)
   306/12    0.001    0.000    0.005    0.000 core.py:806(_parseNoCache)
      424    0.001    0.000    0.017    0.000 templates.py:614(generic)
        5    0.001    0.000    0.002    0.000 pythonapi.py:1380(serialize_uncached)
     2905    0.001    0.000    0.019    0.000 ffi.py:139(__getattr__)
      238    0.001    0.000    0.001    0.000 core.py:457(__init__)
